Date time,Co2,Time fix
3/25/17 12:47,1200,12:47
3/25/17 12:47,1197,12:47
3/25/17 12:47,1191,12:47
3/25/17 12:47,1188,12:47
3/25/17 12:47,1175,12:47
3/25/17 12:47,1172,12:47
3/25/17 12:47,1172,12:47
3/25/17 12:47,1172,12:47
3/25/17 12:47,1166,12:47
3/25/17 12:47,1157,12:47
3/25/17 12:47,1163,12:47
3/25/17 12:47,1150,12:47
3/25/17 12:47,1141,12:47
3/25/17 12:47,1144,12:47
3/25/17 12:47,1150,12:47
3/25/17 12:47,1150,12:47
3/25/17 12:47,1157,12:47
3/25/17 12:47,1163,12:47
3/25/17 12:47,1178,12:47
3/25/17 12:48,1184,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1175,12:48
3/25/17 12:48,1175,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1188,12:48
3/25/17 12:48,1188,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1172,12:48
3/25/17 12:48,1147,12:48
3/25/17 12:48,1166,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1188,12:48
3/25/17 12:48,1175,12:48
3/25/17 12:48,1169,12:48
3/25/17 12:48,1166,12:48
3/25/17 12:48,1163,12:48
3/25/17 12:48,1172,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1150,12:48
3/25/17 12:48,1160,12:48
3/25/17 12:48,1157,12:48
3/25/17 12:48,1154,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1175,12:48
3/25/17 12:48,1191,12:48
3/25/17 12:48,1197,12:48
3/25/17 12:48,1206,12:48
3/25/17 12:48,1213,12:48
3/25/17 12:48,1200,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1184,12:48
3/25/17 12:48,1191,12:48
3/25/17 12:48,1188,12:48
3/25/17 12:48,1194,12:48
3/25/17 12:48,1191,12:48
3/25/17 12:48,1200,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1200,12:48
3/25/17 12:48,1203,12:48
3/25/17 12:48,1203,12:48
3/25/17 12:48,1194,12:48
3/25/17 12:48,1191,12:48
3/25/17 12:48,1194,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1172,12:48
3/25/17 12:48,1166,12:48
3/25/17 12:48,1184,12:48
3/25/17 12:48,1169,12:48
3/25/17 12:48,1172,12:48
3/25/17 12:48,1163,12:48
3/25/17 12:48,1157,12:48
3/25/17 12:48,1163,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1178,12:48
3/25/17 12:48,1175,12:48
3/25/17 12:48,1181,12:48
3/25/17 12:48,1191,12:48
3/25/17 12:49,1197,12:49
3/25/17 12:49,1209,12:49
3/25/17 12:49,1197,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1194,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1194,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1172,12:49
3/25/17 12:49,1172,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1194,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1172,12:49
3/25/17 12:49,1188,12:49
3/25/17 12:49,1191,12:49
3/25/17 12:49,1188,12:49
3/25/17 12:49,1181,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1166,12:49
3/25/17 12:49,1175,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1169,12:49
3/25/17 12:49,1181,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1188,12:49
3/25/17 12:49,1200,12:49
3/25/17 12:49,1200,12:49
3/25/17 12:49,1206,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1172,12:49
3/25/17 12:49,1188,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1188,12:49
3/25/17 12:49,1194,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1194,12:49
3/25/17 12:49,1197,12:49
3/25/17 12:49,1200,12:49
3/25/17 12:49,1216,12:49
3/25/17 12:49,1206,12:49
3/25/17 12:49,1203,12:49
3/25/17 12:49,1203,12:49
3/25/17 12:49,1203,12:49
3/25/17 12:49,1203,12:49
3/25/17 12:49,1184,12:49
3/25/17 12:49,1178,12:49
3/25/17 12:49,1181,12:49
3/25/17 12:50,1178,12:50
3/25/17 12:50,1182,12:50
3/25/17 12:50,1192,12:50
3/25/17 12:50,1192,12:50
3/25/17 12:50,1188,12:50
3/25/17 12:50,1182,12:50
3/25/17 12:50,1173,12:50
3/25/17 12:50,1163,12:50
3/25/17 12:50,1160,12:50
3/25/17 12:50,1157,12:50
3/25/17 12:50,1173,12:50
3/25/17 12:50,1154,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1138,12:50
3/25/17 12:50,1138,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1145,12:50
3/25/17 12:50,1145,12:50
3/25/17 12:50,1151,12:50
3/25/17 12:50,1145,12:50
3/25/17 12:50,1138,12:50
3/25/17 12:50,1138,12:50
3/25/17 12:50,1135,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1160,12:50
3/25/17 12:50,1170,12:50
3/25/17 12:50,1163,12:50
3/25/17 12:50,1151,12:50
3/25/17 12:50,1157,12:50
3/25/17 12:50,1163,12:50
3/25/17 12:50,1145,12:50
3/25/17 12:50,1135,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1148,12:50
3/25/17 12:50,1148,12:50
3/25/17 12:50,1145,12:50
3/25/17 12:50,1157,12:50
3/25/17 12:50,1163,12:50
3/25/17 12:50,1173,12:50
3/25/17 12:50,1176,12:50
3/25/17 12:50,1176,12:50
3/25/17 12:50,1188,12:50
3/25/17 12:50,1179,12:50
3/25/17 12:50,1182,12:50
3/25/17 12:50,1185,12:50
3/25/17 12:50,1182,12:50
3/25/17 12:50,1185,12:50
3/25/17 12:50,1176,12:50
3/25/17 12:50,1170,12:50
3/25/17 12:50,1167,12:50
3/25/17 12:50,1182,12:50
3/25/17 12:50,1176,12:50
3/25/17 12:50,1170,12:50
3/25/17 12:50,1167,12:50
3/25/17 12:50,1160,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1148,12:50
3/25/17 12:50,1142,12:50
3/25/17 12:50,1148,12:50
3/25/17 12:51,1151,12:51
3/25/17 12:51,1160,12:51
3/25/17 12:51,1157,12:51
3/25/17 12:51,1170,12:51
3/25/17 12:51,1163,12:51
3/25/17 12:51,1167,12:51
3/25/17 12:51,1173,12:51
3/25/17 12:51,1182,12:51
3/25/17 12:51,1192,12:51
3/25/17 12:51,1192,12:51
3/25/17 12:51,1188,12:51
3/25/17 12:51,1170,12:51
3/25/17 12:51,1163,12:51
3/25/17 12:51,1160,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1185,12:51
3/25/17 12:51,1182,12:51
3/25/17 12:51,1176,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1192,12:51
3/25/17 12:51,1188,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1192,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:51,1195,12:51
3/25/17 12:51,1192,12:51
3/25/17 12:51,1185,12:51
3/25/17 12:51,1182,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1176,12:51
3/25/17 12:51,1182,12:51
3/25/17 12:51,1179,12:51
3/25/17 12:51,1167,12:51
3/25/17 12:51,1148,12:51
3/25/17 12:51,1145,12:51
3/25/17 12:51,1142,12:51
3/25/17 12:51,1151,12:51
3/25/17 12:51,1163,12:51
3/25/17 12:51,1167,12:51
3/25/17 12:51,1170,12:51
3/25/17 12:51,1173,12:51
3/25/17 12:51,1163,12:51
3/25/17 12:51,1163,12:51
3/25/17 12:51,1173,12:51
3/25/17 12:51,1170,12:51
3/25/17 12:51,1176,12:51
3/25/17 12:51,1176,12:51
3/25/17 12:51,1173,12:51
3/25/17 12:51,1182,12:51
3/25/17 12:51,1185,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:51,1201,12:51
3/25/17 12:51,1201,12:51
3/25/17 12:51,1207,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:51,1201,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:51,1198,12:51
3/25/17 12:52,1195,12:52
3/25/17 12:52,1188,12:52
3/25/17 12:52,1185,12:52
3/25/17 12:52,1170,12:52
3/25/17 12:52,1157,12:52
3/25/17 12:52,1160,12:52
3/25/17 12:52,1167,12:52
3/25/17 12:52,1163,12:52
3/25/17 12:52,1167,12:52
3/25/17 12:52,1170,12:52
3/25/17 12:52,1176,12:52
3/25/17 12:52,1185,12:52
3/25/17 12:52,1195,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1188,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1185,12:52
3/25/17 12:52,1185,12:52
3/25/17 12:52,1182,12:52
3/25/17 12:52,1201,12:52
3/25/17 12:52,1201,12:52
3/25/17 12:52,1198,12:52
3/25/17 12:52,1214,12:52
3/25/17 12:52,1227,12:52
3/25/17 12:52,1233,12:52
3/25/17 12:52,1233,12:52
3/25/17 12:52,1230,12:52
3/25/17 12:52,1246,12:52
3/25/17 12:52,1246,12:52
3/25/17 12:52,1262,12:52
3/25/17 12:52,1262,12:52
3/25/17 12:52,1256,12:52
3/25/17 12:52,1239,12:52
3/25/17 12:52,1230,12:52
3/25/17 12:52,1239,12:52
3/25/17 12:52,1236,12:52
3/25/17 12:52,1243,12:52
3/25/17 12:52,1239,12:52
3/25/17 12:52,1230,12:52
3/25/17 12:52,1220,12:52
3/25/17 12:52,1210,12:52
3/25/17 12:52,1207,12:52
3/25/17 12:52,1198,12:52
3/25/17 12:52,1192,12:52
3/25/17 12:52,1201,12:52
3/25/17 12:52,1207,12:52
3/25/17 12:52,1217,12:52
3/25/17 12:52,1220,12:52
3/25/17 12:52,1243,12:52
3/25/17 12:52,1246,12:52
3/25/17 12:52,1227,12:52
3/25/17 12:52,1220,12:52
3/25/17 12:52,1217,12:52
3/25/17 12:52,1220,12:52
3/25/17 12:52,1214,12:52
3/25/17 12:52,1207,12:52
3/25/17 12:52,1207,12:52
3/25/17 12:53,1210,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1233,12:53
3/25/17 12:53,1236,12:53
3/25/17 12:53,1239,12:53
3/25/17 12:53,1243,12:53
3/25/17 12:53,1230,12:53
3/25/17 12:53,1223,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1210,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1201,12:53
3/25/17 12:53,1201,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1204,12:53
3/25/17 12:53,1210,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1201,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1220,12:53
3/25/17 12:53,1220,12:53
3/25/17 12:53,1227,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1210,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1204,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1223,12:53
3/25/17 12:53,1214,12:53
3/25/17 12:53,1207,12:53
3/25/17 12:53,1204,12:53
3/25/17 12:53,1210,12:53
3/25/17 12:53,1223,12:53
3/25/17 12:53,1217,12:53
3/25/17 12:53,1227,12:53
3/25/17 12:53,1220,12:53
3/25/17 12:53,1227,12:53
3/25/17 12:53,1210,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1198,12:53
3/25/17 12:53,1185,12:53
3/25/17 12:53,1185,12:53
3/25/17 12:53,1182,12:53
3/25/17 12:53,1192,12:53
3/25/17 12:53,1182,12:53
3/25/17 12:53,1179,12:53
3/25/17 12:53,1179,12:53
3/25/17 12:54,1192,12:54
3/25/17 12:54,1192,12:54
3/25/17 12:54,1185,12:54
3/25/17 12:54,1167,12:54
3/25/17 12:54,1164,12:54
3/25/17 12:54,1170,12:54
3/25/17 12:54,1179,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1192,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1207,12:54
3/25/17 12:54,1214,12:54
3/25/17 12:54,1214,12:54
3/25/17 12:54,1230,12:54
3/25/17 12:54,1243,12:54
3/25/17 12:54,1227,12:54
3/25/17 12:54,1220,12:54
3/25/17 12:54,1214,12:54
3/25/17 12:54,1223,12:54
3/25/17 12:54,1214,12:54
3/25/17 12:54,1220,12:54
3/25/17 12:54,1223,12:54
3/25/17 12:54,1220,12:54
3/25/17 12:54,1230,12:54
3/25/17 12:54,1236,12:54
3/25/17 12:54,1246,12:54
3/25/17 12:54,1236,12:54
3/25/17 12:54,1236,12:54
3/25/17 12:54,1236,12:54
3/25/17 12:54,1233,12:54
3/25/17 12:54,1230,12:54
3/25/17 12:54,1207,12:54
3/25/17 12:54,1201,12:54
3/25/17 12:54,1198,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1192,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1207,12:54
3/25/17 12:54,1210,12:54
3/25/17 12:54,1207,12:54
3/25/17 12:54,1201,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1179,12:54
3/25/17 12:54,1173,12:54
3/25/17 12:54,1182,12:54
3/25/17 12:54,1182,12:54
3/25/17 12:54,1182,12:54
3/25/17 12:54,1189,12:54
3/25/17 12:54,1176,12:54
3/25/17 12:54,1182,12:54
3/25/17 12:54,1195,12:54
3/25/17 12:54,1217,12:54
3/25/17 12:54,1227,12:54
3/25/17 12:54,1220,12:54
3/25/17 12:54,1233,12:54
3/25/17 12:55,1236,12:55
3/25/17 12:55,1230,12:55
3/25/17 12:55,1243,12:55
3/25/17 12:55,1259,12:55
3/25/17 12:55,1256,12:55
3/25/17 12:55,1252,12:55
3/25/17 12:55,1259,12:55
3/25/17 12:55,1262,12:55
3/25/17 12:55,1249,12:55
3/25/17 12:55,1259,12:55
3/25/17 12:55,1246,12:55
3/25/17 12:55,1239,12:55
3/25/17 12:55,1233,12:55
3/25/17 12:55,1233,12:55
3/25/17 12:55,1210,12:55
3/25/17 12:55,1210,12:55
3/25/17 12:55,1230,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1217,12:55
3/25/17 12:55,1210,12:55
3/25/17 12:55,1217,12:55
3/25/17 12:55,1217,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1243,12:55
3/25/17 12:55,1259,12:55
3/25/17 12:55,1249,12:55
3/25/17 12:55,1259,12:55
3/25/17 12:55,1268,12:55
3/25/17 12:55,1268,12:55
3/25/17 12:55,1256,12:55
3/25/17 12:55,1249,12:55
3/25/17 12:55,1243,12:55
3/25/17 12:55,1252,12:55
3/25/17 12:55,1236,12:55
3/25/17 12:55,1233,12:55
3/25/17 12:55,1236,12:55
3/25/17 12:55,1230,12:55
3/25/17 12:55,1233,12:55
3/25/17 12:55,1239,12:55
3/25/17 12:55,1236,12:55
3/25/17 12:55,1236,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1217,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1214,12:55
3/25/17 12:55,1220,12:55
3/25/17 12:55,1227,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1220,12:55
3/25/17 12:55,1210,12:55
3/25/17 12:55,1210,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1227,12:55
3/25/17 12:55,1230,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1223,12:55
3/25/17 12:55,1214,12:55
3/25/17 12:56,1223,12:56
3/25/17 12:56,1236,12:56
3/25/17 12:56,1236,12:56
3/25/17 12:56,1227,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1249,12:56
3/25/17 12:56,1259,12:56
3/25/17 12:56,1262,12:56
3/25/17 12:56,1249,12:56
3/25/17 12:56,1239,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1227,12:56
3/25/17 12:56,1227,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1236,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1230,12:56
3/25/17 12:56,1220,12:56
3/25/17 12:56,1236,12:56
3/25/17 12:56,1224,12:56
3/25/17 12:56,1231,12:56
3/25/17 12:56,1228,12:56
3/25/17 12:56,1217,12:56
3/25/17 12:56,1210,12:56
3/25/17 12:56,1205,12:56
3/25/17 12:56,1208,12:56
3/25/17 12:56,1211,12:56
3/25/17 12:56,1228,12:56
3/25/17 12:56,1240,12:56
3/25/17 12:56,1234,12:56
3/25/17 12:56,1234,12:56
3/25/17 12:56,1237,12:56
3/25/17 12:56,1237,12:56
3/25/17 12:56,1247,12:56
3/25/17 12:56,1257,12:56
3/25/17 12:56,1263,12:56
3/25/17 12:56,1266,12:56
3/25/17 12:56,1237,12:56
3/25/17 12:56,1231,12:56
3/25/17 12:56,1221,12:56
3/25/17 12:56,1221,12:56
3/25/17 12:56,1221,12:56
3/25/17 12:56,1218,12:56
3/25/17 12:56,1224,12:56
3/25/17 12:56,1231,12:56
3/25/17 12:56,1231,12:56
3/25/17 12:56,1234,12:56
3/25/17 12:56,1228,12:56
3/25/17 12:56,1224,12:56
3/25/17 12:56,1218,12:56
3/25/17 12:56,1224,12:56
3/25/17 12:56,1215,12:56
3/25/17 12:56,1208,12:56
3/25/17 12:56,1208,12:56
3/25/17 12:56,1211,12:56
3/25/17 12:56,1215,12:56
3/25/17 12:56,1196,12:56
3/25/17 12:56,1205,12:56
3/25/17 12:57,1202,12:57
3/25/17 12:57,1196,12:57
3/25/17 12:57,1199,12:57
3/25/17 12:57,1193,12:57
3/25/17 12:57,1208,12:57
3/25/17 12:57,1205,12:57
3/25/17 12:57,1208,12:57
3/25/17 12:57,1215,12:57
3/25/17 12:57,1218,12:57
3/25/17 12:57,1215,12:57
3/25/17 12:57,1215,12:57
3/25/17 12:57,1218,12:57
3/25/17 12:57,1231,12:57
3/25/17 12:57,1237,12:57
3/25/17 12:57,1237,12:57
3/25/17 12:57,1247,12:57
3/25/17 12:57,1253,12:57
3/25/17 12:57,1257,12:57
3/25/17 12:57,1240,12:57
3/25/17 12:57,1234,12:57
3/25/17 12:57,1237,12:57
3/25/17 12:57,1240,12:57
3/25/17 12:57,1228,12:57
3/25/17 12:57,1228,12:57
3/25/17 12:57,1234,12:57
3/25/17 12:57,1224,12:57
3/25/17 12:57,1221,12:57
3/25/17 12:57,1215,12:57
3/25/17 12:57,1215,12:57
3/25/17 12:57,1228,12:57
3/25/17 12:57,1244,12:57
3/25/17 12:57,1247,12:57
3/25/17 12:57,1250,12:57
3/25/17 12:57,1237,12:57
3/25/17 12:57,1247,12:57
3/25/17 12:57,1240,12:57
3/25/17 12:57,1247,12:57
3/25/17 12:57,1234,12:57
3/25/17 12:57,1234,12:57
3/25/17 12:57,1257,12:57
3/25/17 12:57,1276,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1292,12:57
3/25/17 12:57,1292,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1295,12:57
3/25/17 12:57,1285,12:57
3/25/17 12:57,1279,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1279,12:57
3/25/17 12:57,1276,12:57
3/25/17 12:57,1276,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1298,12:57
3/25/17 12:57,1302,12:57
3/25/17 12:57,1298,12:57
3/25/17 12:57,1292,12:57
3/25/17 12:57,1289,12:57
3/25/17 12:57,1269,12:57
3/25/17 12:58,1263,12:58
3/25/17 12:58,1266,12:58
3/25/17 12:58,1266,12:58
3/25/17 12:58,1279,12:58
3/25/17 12:58,1273,12:58
3/25/17 12:58,1266,12:58
3/25/17 12:58,1269,12:58
3/25/17 12:58,1260,12:58
3/25/17 12:58,1260,12:58
3/25/17 12:58,1257,12:58
3/25/17 12:58,1257,12:58
3/25/17 12:58,1247,12:58
3/25/17 12:58,1234,12:58
3/25/17 12:58,1237,12:58
3/25/17 12:58,1237,12:58
3/25/17 12:58,1234,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1237,12:58
3/25/17 12:58,1247,12:58
3/25/17 12:58,1237,12:58
3/25/17 12:58,1240,12:58
3/25/17 12:58,1240,12:58
3/25/17 12:58,1224,12:58
3/25/17 12:58,1205,12:58
3/25/17 12:58,1205,12:58
3/25/17 12:58,1205,12:58
3/25/17 12:58,1211,12:58
3/25/17 12:58,1231,12:58
3/25/17 12:58,1253,12:58
3/25/17 12:58,1260,12:58
3/25/17 12:58,1253,12:58
3/25/17 12:58,1260,12:58
3/25/17 12:58,1263,12:58
3/25/17 12:58,1276,12:58
3/25/17 12:58,1276,12:58
3/25/17 12:58,1269,12:58
3/25/17 12:58,1273,12:58
3/25/17 12:58,1263,12:58
3/25/17 12:58,1250,12:58
3/25/17 12:58,1247,12:58
3/25/17 12:58,1240,12:58
3/25/17 12:58,1247,12:58
3/25/17 12:58,1228,12:58
3/25/17 12:58,1231,12:58
3/25/17 12:58,1234,12:58
3/25/17 12:58,1224,12:58
3/25/17 12:58,1231,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1234,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1250,12:58
3/25/17 12:58,1250,12:58
3/25/17 12:58,1250,12:58
3/25/17 12:58,1263,12:58
3/25/17 12:58,1250,12:58
3/25/17 12:58,1253,12:58
3/25/17 12:58,1244,12:58
3/25/17 12:58,1247,12:58
3/25/17 12:59,1257,12:59
3/25/17 12:59,1260,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1263,12:59
3/25/17 12:59,1260,12:59
3/25/17 12:59,1273,12:59
3/25/17 12:59,1263,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1269,12:59
3/25/17 12:59,1253,12:59
3/25/17 12:59,1257,12:59
3/25/17 12:59,1263,12:59
3/25/17 12:59,1279,12:59
3/25/17 12:59,1279,12:59
3/25/17 12:59,1295,12:59
3/25/17 12:59,1282,12:59
3/25/17 12:59,1279,12:59
3/25/17 12:59,1285,12:59
3/25/17 12:59,1273,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1269,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1260,12:59
3/25/17 12:59,1257,12:59
3/25/17 12:59,1257,12:59
3/25/17 12:59,1250,12:59
3/25/17 12:59,1260,12:59
3/25/17 12:59,1250,12:59
3/25/17 12:59,1240,12:59
3/25/17 12:59,1244,12:59
3/25/17 12:59,1250,12:59
3/25/17 12:59,1263,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1263,12:59
3/25/17 12:59,1247,12:59
3/25/17 12:59,1250,12:59
3/25/17 12:59,1273,12:59
3/25/17 12:59,1276,12:59
3/25/17 12:59,1289,12:59
3/25/17 12:59,1295,12:59
3/25/17 12:59,1295,12:59
3/25/17 12:59,1292,12:59
3/25/17 12:59,1305,12:59
3/25/17 12:59,1305,12:59
3/25/17 12:59,1295,12:59
3/25/17 12:59,1289,12:59
3/25/17 12:59,1289,12:59
3/25/17 12:59,1289,12:59
3/25/17 12:59,1273,12:59
3/25/17 12:59,1266,12:59
3/25/17 12:59,1276,12:59
3/25/17 12:59,1273,12:59
3/25/17 12:59,1292,12:59
3/25/17 12:59,1298,12:59
3/25/17 12:59,1298,12:59
3/25/17 12:59,1292,12:59
3/25/17 12:59,1279,12:59
3/25/17 12:59,1282,12:59
3/25/17 12:59,1292,12:59
3/25/17 12:59,1279,12:59
3/25/17 13:00,1273,13:00
3/25/17 13:00,1273,13:00
3/25/17 13:00,1276,13:00
3/25/17 13:00,1285,13:00
3/25/17 13:00,1279,13:00
3/25/17 13:00,1279,13:00
3/25/17 13:00,1282,13:00
3/25/17 13:00,1289,13:00
3/25/17 13:00,1292,13:00
3/25/17 13:00,1298,13:00
3/25/17 13:00,1289,13:00
3/25/17 13:00,1273,13:00
3/25/17 13:00,1266,13:00
3/25/17 13:00,1269,13:00
3/25/17 13:00,1266,13:00
3/25/17 13:00,1266,13:00
3/25/17 13:00,1263,13:00
3/25/17 13:00,1263,13:00
3/25/17 13:00,1263,13:00
3/25/17 13:00,1260,13:00
3/25/17 13:00,1257,13:00
3/25/17 13:00,1257,13:00
3/25/17 13:00,1257,13:00
3/25/17 13:00,1234,13:00
3/25/17 13:00,1234,13:00
3/25/17 13:00,1240,13:00
3/25/17 13:00,1250,13:00
3/25/17 13:00,1279,13:00
3/25/17 13:00,1289,13:00
3/25/17 13:00,1295,13:00
3/25/17 13:00,1298,13:00
3/25/17 13:00,1308,13:00
3/25/17 13:00,1311,13:00
3/25/17 13:00,1308,13:00
3/25/17 13:00,1298,13:00
3/25/17 13:00,1298,13:00
3/25/17 13:00,1302,13:00
3/25/17 13:00,1311,13:00
3/25/17 13:00,1318,13:00
3/25/17 13:00,1328,13:00
3/25/17 13:00,1335,13:00
3/25/17 13:00,1325,13:00
3/25/17 13:00,1318,13:00
3/25/17 13:00,1328,13:00
3/25/17 13:00,1328,13:00
3/25/17 13:00,1335,13:00
3/25/17 13:00,1335,13:00
3/25/17 13:00,1341,13:00
3/25/17 13:00,1325,13:00
3/25/17 13:00,1328,13:00
3/25/17 13:00,1331,13:00
3/25/17 13:00,1328,13:00
3/25/17 13:00,1345,13:00
3/25/17 13:00,1358,13:00
3/25/17 13:00,1355,13:00
3/25/17 13:00,1351,13:00
3/25/17 13:00,1348,13:00
3/25/17 13:00,1368,13:00
3/25/17 13:00,1365,13:00
3/25/17 13:00,1351,13:00
3/25/17 13:01,1348,13:01
3/25/17 13:01,1331,13:01
3/25/17 13:01,1318,13:01
3/25/17 13:01,1308,13:01
3/25/17 13:01,1311,13:01
3/25/17 13:01,1302,13:01
3/25/17 13:01,1308,13:01
3/25/17 13:01,1318,13:01
3/25/17 13:01,1335,13:01
3/25/17 13:01,1345,13:01
3/25/17 13:01,1341,13:01
3/25/17 13:01,1341,13:01
3/25/17 13:01,1341,13:01
3/25/17 13:01,1325,13:01
3/25/17 13:01,1318,13:01
3/25/17 13:01,1308,13:01
3/25/17 13:01,1315,13:01
3/25/17 13:01,1308,13:01
3/25/17 13:01,1302,13:01
3/25/17 13:01,1302,13:01
3/25/17 13:01,1302,13:01
3/25/17 13:01,1305,13:01
3/25/17 13:01,1308,13:01
