datetime,rolling_rms
2017-05-18 04:18:00,2.1916157
2017-05-18 04:19:00,3.1361548
2017-05-18 04:20:00,2.8222116
2017-05-18 04:21:00,2.6602834
2017-05-18 04:22:00,2.1834087
2017-05-18 04:23:00,2.9533618
2017-05-18 04:24:00,2.5997864
2017-05-18 04:25:00,3.2039874
2017-05-18 04:26:00,2.5011829
2017-05-18 04:27:00,2.6519045
2017-05-18 04:28:00,2.0960646
2017-05-18 04:29:00,2.5369087
2017-05-18 04:30:00,2.6973035
2017-05-18 04:31:00,2.8768119
2017-05-18 04:32:00,2.9202177
2017-05-18 04:33:00,2.2363189
2017-05-18 04:34:00,3.4573498
2017-05-18 04:35:00,2.5590098
2017-05-18 04:36:00,2.1861072
2017-05-18 04:37:00,2.7118199
2017-05-18 04:38:00,3.1167482
2017-05-18 04:39:00,2.3807147
2017-05-18 04:40:00,2.6023757
2017-05-18 04:41:00,2.4464121
2017-05-18 04:42:00,2.810719
2017-05-18 04:43:00,2.3756894
2017-05-18 04:44:00,2.1785813
2017-05-18 04:45:00,2.2579344
2017-05-18 04:46:00,2.284779
2017-05-18 04:47:00,2.632794
2017-05-18 04:48:00,2.8395246
2017-05-18 04:49:00,2.2558687
2017-05-18 04:50:00,3.6388526
2017-05-18 04:51:00,2.5380821
2017-05-18 04:52:00,2.2539005
2017-05-18 04:53:00,3.4055897
2017-05-18 04:54:00,2.1288968
2017-05-18 04:55:00,2.2359338
2017-05-18 04:56:00,2.6387139
2017-05-18 04:57:00,3.1168188
2017-05-18 04:58:00,2.9041275
2017-05-18 04:59:00,2.7948604
2017-05-18 05:00:00,2.2305703
2017-05-18 05:01:00,2.1262862
2017-05-18 05:02:00,2.6480232
2017-05-18 05:03:00,2.6019073
2017-05-18 05:04:00,2.1460873
2017-05-18 05:05:00,2.7356798
2017-05-18 05:06:00,2.997726
2017-05-18 05:07:00,2.7855827
2017-05-18 05:08:00,2.5739427
2017-05-18 05:09:00,2.7522485
2017-05-18 05:10:00,2.7945244
2017-05-18 05:11:00,2.4884567
2017-05-18 05:12:00,2.405383
2017-05-18 05:13:00,2.4472679
2017-05-18 05:14:00,2.7929276
2017-05-18 05:15:00,2.3807097
2017-05-18 05:16:00,2.6006796
2017-05-18 05:17:00,2.7986394
2017-05-18 05:18:00,2.8159357
2017-05-18 05:19:00,2.6377707
2017-05-18 05:20:00,2.709307
2017-05-18 05:21:00,2.9033847
2017-05-18 05:22:00,2.1905728
2017-05-18 05:23:00,2.4841072
2017-05-18 05:24:00,2.4512611
2017-05-18 05:25:00,2.4698337
2017-05-18 05:26:00,2.3303425
2017-05-18 05:27:00,2.721585
2017-05-18 05:28:00,2.758339
2017-05-18 05:29:00,2.44154
2017-05-18 05:30:00,2.935484
2017-05-18 05:31:00,2.7118305
2017-05-18 05:32:00,2.2523686
2017-05-18 05:33:00,2.8432461
2017-05-18 05:34:00,2.2959538
2017-05-18 05:35:00,2.4015481
2017-05-18 05:36:00,2.3145466
2017-05-18 05:37:00,2.6443334
2017-05-18 05:38:00,3.2728809
2017-05-18 05:39:00,3.0550837
2017-05-18 05:40:00,2.35176
2017-05-18 05:41:00,3.019398
2017-05-18 05:42:00,2.7920261
2017-05-18 05:43:00,2.6381634
2017-05-18 05:44:00,2.303364
2017-05-18 05:45:00,2.3241297
2017-05-18 05:46:00,2.7822404
2017-05-18 05:47:00,2.7996689
2017-05-18 05:48:00,2.9718581
2017-05-18 05:49:00,2.6383718
2017-05-18 05:50:00,2.5208064
2017-05-18 05:51:00,2.4869892
2017-05-18 05:52:00,3.6312922
2017-05-18 05:53:00,2.2836471
2017-05-18 05:54:00,2.3449142
2017-05-18 05:55:00,2.7900197
2017-05-18 05:56:00,2.194797
2017-05-18 05:57:00,2.4563764
2017-05-18 05:58:00,2.2168428
2017-05-18 05:59:00,3.119144
2017-05-18 06:00:00,3.0246789
2017-05-18 06:01:00,2.134886
2017-05-18 06:02:00,2.3007833
2017-05-18 06:03:00,2.4239049
2017-05-18 06:04:00,3.3506399
2017-05-18 06:05:00,2.4915554
2017-05-18 06:06:00,2.6847885
2017-05-18 06:07:00,2.9182238
2017-05-18 06:08:00,2.6549722
2017-05-18 06:09:00,2.5979326
2017-05-18 06:10:00,2.1680717
2017-05-18 06:11:00,2.2164547
2017-05-18 06:12:00,2.4386326
2017-05-18 06:13:00,2.2541041
2017-05-18 06:14:00,2.8861601
2017-05-18 06:15:00,2.5772361
2017-05-18 06:16:00,2.6989893
2017-05-18 06:17:00,2.7196411
2017-05-18 06:18:00,2.7008642
2017-05-18 06:19:00,2.3177014
2017-05-18 06:20:00,2.3824261
2017-05-18 06:21:00,3.0719976
2017-05-18 06:22:00,2.8615241
2017-05-18 06:23:00,2.5333942
2017-05-18 06:24:00,2.1514602
2017-05-18 06:25:00,2.1813004
2017-05-18 06:26:00,2.7376297
2017-05-18 06:27:00,3.4605288
2017-05-18 06:28:00,3.0488345
2017-05-18 06:29:00,2.6685837
2017-05-18 06:30:00,2.236411
2017-05-18 06:31:00,2.8724606
2017-05-18 06:32:00,2.4958777
2017-05-18 06:33:00,3.2829926
2017-05-18 06:34:00,2.9057411
2017-05-18 06:35:00,2.7821132
2017-05-18 06:36:00,2.6099125
2017-05-18 06:37:00,2.4485531
2017-05-18 06:38:00,2.2818343
2017-05-18 06:39:00,3.0755637
2017-05-18 06:40:00,2.1044867
2017-05-18 06:41:00,3.2724603
2017-05-18 06:42:00,2.0040102
2017-05-18 06:43:00,3.0435456
2017-05-18 06:44:00,2.3556406
2017-05-18 06:45:00,3.0094112
2017-05-18 06:46:00,2.1741367
2017-05-18 06:47:00,2.1523573
2017-05-18 06:48:00,2.7690571
2017-05-18 06:49:00,2.4456695
2017-05-18 06:50:00,2.2976628
2017-05-18 06:51:00,2.8431303
2017-05-18 06:52:00,2.4561729
2017-05-18 06:53:00,2.5942664
2017-05-18 06:54:00,2.4364194
2017-05-18 06:55:00,2.0888111
2017-05-18 06:56:00,2.4755576
2017-05-18 06:57:00,2.3475574
2017-05-18 06:58:00,2.777216
2017-05-18 06:59:00,2.503529
2017-05-18 07:00:00,3.3301876
2017-05-18 07:01:00,2.3763458
2017-05-18 07:02:00,2.3370848
2017-05-18 07:03:00,2.0394177
2017-05-18 07:04:00,2.4334982
2017-05-18 07:05:00,3.5374172
2017-05-18 07:06:00,2.1837035
2017-05-18 07:07:00,2.9234244
2017-05-18 07:08:00,2.7831666
2017-05-18 07:09:00,2.6037835
2017-05-18 07:10:00,2.4253046
2017-05-18 07:11:00,2.3728096
2017-05-18 07:12:00,2.5453678
2017-05-18 07:13:00,2.5039941
2017-05-18 07:14:00,2.3396195
2017-05-18 07:15:00,2.5741798
2017-05-18 07:16:00,2.8223576
2017-05-18 07:17:00,2.9024218
2017-05-18 07:18:00,2.4820189
2017-05-18 07:19:00,2.8347571
2017-05-18 07:20:00,2.2467315
2017-05-18 07:21:00,3.3531985
2017-05-18 07:22:00,2.4807433
2017-05-18 07:23:00,2.8387083
2017-05-18 07:24:00,2.2979231
2017-05-18 07:25:00,3.0065013
2017-05-18 07:26:00,2.6457583
2017-05-18 07:27:00,2.5633739
2017-05-18 07:28:00,2.3337272
2017-05-18 07:29:00,2.4365505
2017-05-18 07:30:00,2.6474904
2017-05-18 07:31:00,2.8559844
2017-05-18 07:32:00,2.4194594
2017-05-18 07:33:00,2.661055
2017-05-18 07:34:00,2.6107096
2017-05-18 07:35:00,2.4876505
2017-05-18 07:36:00,2.6532648
2017-05-18 07:37:00,3.1821857
2017-05-18 07:38:00,3.3290974
2017-05-18 07:39:00,2.7890235
2017-05-18 07:40:00,2.5799167
2017-05-18 07:41:00,2.8890055
2017-05-18 07:42:00,2.6582314
2017-05-18 07:43:00,2.7584084
2017-05-18 07:44:00,2.050284
2017-05-18 07:45:00,2.1924911
2017-05-18 07:46:00,2.7283311
2017-05-18 07:47:00,2.2131009
2017-05-18 07:48:00,2.4286619
2017-05-18 07:49:00,2.4385952
2017-05-18 07:50:00,2.2363301
2017-05-18 07:51:00,3.0364217
2017-05-18 07:52:00,2.2706363
2017-05-18 07:53:00,2.2776105
2017-05-18 07:54:00,2.4213454
2017-05-18 07:55:00,2.8379489
2017-05-18 07:56:00,2.4585249
2017-05-18 07:57:00,2.8457171
2017-05-18 07:58:00,2.5066737
2017-05-18 07:59:00,2.1054446
2017-05-19 00:00:00,2.7725165
2017-05-19 00:01:00,3.0781132
2017-05-19 00:02:00,2.7470072
2017-05-19 00:03:00,2.4124019
2017-05-19 00:04:00,3.4259207
2017-05-19 00:05:00,2.9621197
2017-05-19 00:06:00,2.8952999
2017-05-19 00:07:00,2.4314879
2017-05-19 00:08:00,3.0024537
2017-05-19 00:09:00,3.0417113
2017-05-19 00:10:00,2.8349333
2017-05-19 00:11:00,3.1702468
2017-05-19 00:12:00,2.4903649
2017-05-19 00:13:00,2.7156181
2017-05-19 00:14:00,2.299551
2017-05-19 00:15:00,3.1763919
2017-05-19 00:16:00,2.1724442
2017-05-19 00:17:00,2.441963
2017-05-19 00:18:00,2.4145913
2017-05-19 00:19:00,2.6008572
2017-05-19 00:20:00,3.1298184
2017-05-19 00:21:00,2.7309954
2017-05-19 00:22:00,2.5807463
2017-05-19 00:23:00,3.1203706
2017-05-19 00:24:00,2.4599352
2017-05-19 00:25:00,2.9307316
2017-05-19 00:26:00,2.6414775
2017-05-19 00:27:00,2.5766737
2017-05-19 00:28:00,2.2599494
2017-05-19 00:29:00,3.2956676
2017-05-19 00:30:00,2.3815869
2017-05-19 00:31:00,2.7399848
2017-05-19 00:32:00,2.2609593
2017-05-19 00:33:00,3.6435859
2017-05-19 00:34:00,2.536291
2017-05-19 00:35:00,2.579454
2017-05-19 00:36:00,2.3953094
2017-05-19 00:37:00,3.1633462
2017-05-19 00:38:00,2.6052004
2017-05-19 00:39:00,2.3866545
2017-05-19 00:40:00,2.5099684
2017-05-19 00:41:00,2.2844598
2017-05-19 00:42:00,3.002661
2017-05-19 00:43:00,2.5168335
2017-05-19 00:44:00,2.6987704
2017-05-19 00:45:00,2.6583951
2017-05-19 00:46:00,2.4580154
2017-05-19 00:47:00,2.825486
2017-05-19 00:48:00,2.5408037
2017-05-19 00:49:00,2.2099962
2017-05-19 00:50:00,2.4337714
2017-05-19 00:51:00,2.695528
2017-05-19 00:52:00,2.2638265
2017-05-19 00:53:00,2.6091083
2017-05-19 00:54:00,2.5092706
2017-05-19 00:55:00,2.443435
2017-05-19 00:56:00,3.1362097
2017-05-19 00:57:00,2.5944029
2017-05-19 00:58:00,2.4642463
2017-05-19 00:59:00,2.5117955
2017-05-19 01:00:00,2.1866833
2017-05-19 01:01:00,3.364783
2017-05-19 01:02:00,2.4910012
2017-05-19 01:03:00,2.9563908
2017-05-19 01:04:00,2.8513882
2017-05-19 01:05:00,2.9044575
2017-05-19 01:06:00,3.2782709
2017-05-19 01:07:00,2.3916841
2017-05-19 01:08:00,2.3884627
2017-05-19 01:09:00,2.756508
2017-05-19 01:10:00,2.2885553
2017-05-19 01:11:00,2.3675158
2017-05-19 01:12:00,2.4062324
2017-05-19 01:13:00,2.6646595
2017-05-19 01:14:00,2.5244003
2017-05-19 01:15:00,2.5358221
2017-05-19 01:16:00,2.6846034
2017-05-19 01:17:00,3.0185154
2017-05-19 01:18:00,2.6902118
2017-05-19 01:19:00,2.376448
2017-05-19 01:20:00,2.6935667
2017-05-19 01:21:00,2.6630504
2017-05-19 01:22:00,2.6374724
2017-05-19 01:23:00,2.5903439
2017-05-19 01:24:00,2.6963532
2017-05-19 01:25:00,3.0107577
2017-05-19 01:26:00,2.3225763
2017-05-19 01:27:00,2.6483173
2017-05-19 01:28:00,2.7329891
2017-05-19 01:29:00,2.625282
2017-05-19 01:30:00,2.3516608
2017-05-19 01:31:00,2.6051957
2017-05-19 01:32:00,2.4121581
2017-05-19 01:33:00,2.7921795
2017-05-19 01:34:00,2.6658313
2017-05-19 01:35:00,2.6271806
2017-05-19 01:36:00,2.8352713
2017-05-19 01:37:00,2.8354334
2017-05-19 01:38:00,2.7083491
2017-05-19 01:39:00,2.3150681
2017-05-19 01:40:00,2.3417936
2017-05-19 01:41:00,2.6194215
2017-05-19 01:42:00,3.038992
2017-05-19 01:43:00,2.3941276
2017-05-19 01:44:00,2.2558947
2017-05-19 01:45:00,3.1318942
2017-05-19 01:46:00,2.6600761
2017-05-19 01:47:00,2.1824975
2017-05-19 01:48:00,2.473205
2017-05-19 01:49:00,2.1988903
2017-05-19 01:50:00,2.9722067
2017-05-19 01:51:00,2.8619144
2017-05-19 01:52:00,2.701079
2017-05-19 01:53:00,2.3719168
2017-05-19 01:54:00,3.042667
2017-05-19 01:55:00,2.9681524
2017-05-19 01:56:00,2.583045
2017-05-19 01:57:00,2.8437685
2017-05-19 01:58:00,2.8734666
2017-05-19 01:59:00,2.5490602
2017-05-19 02:00:00,3.1524973
2017-05-19 02:01:00,2.9931123
2017-05-19 02:02:00,2.4708211
2017-05-19 02:03:00,2.7126482
2017-05-19 02:04:00,3.2360786
2017-05-19 02:05:00,3.1903382
2017-05-19 02:06:00,2.83297
2017-05-19 02:07:00,2.8547386
2017-05-19 02:08:00,2.7197933
2017-05-19 02:09:00,2.472771
2017-05-19 02:10:00,2.6802345
2017-05-19 02:11:00,2.4088345
2017-05-19 02:12:00,2.6467003
2017-05-19 02:13:00,2.7507216
2017-05-19 02:14:00,2.6213648
2017-05-19 02:15:00,2.3188037
2017-05-19 02:16:00,2.81046
2017-05-19 02:17:00,2.2727196
2017-05-19 02:18:00,2.8617429
2017-05-19 02:19:00,2.5372614
2017-05-19 02:20:00,2.3290773
2017-05-19 02:21:00,2.590961
2017-05-19 02:22:00,2.7861043
2017-05-19 02:23:00,2.2340667
2017-05-19 02:24:00,2.413929
2017-05-19 02:25:00,3.2442931
2017-05-19 02:26:00,2.5502903
2017-05-19 02:27:00,3.1014721
2017-05-19 02:28:00,2.9334177
2017-05-19 02:29:00,2.8580585
2017-05-19 02:30:00,3.4612668
2017-05-19 02:31:00,2.6789092
2017-05-19 02:32:00,2.4365052
2017-05-19 02:33:00,3.4920132
2017-05-19 02:34:00,2.8866666
2017-05-19 02:35:00,3.1015798
2017-05-19 02:36:00,2.8250206
2017-05-19 02:37:00,2.8930512
2017-05-19 02:38:00,2.3395761
2017-05-19 02:39:00,2.6642269
2017-05-19 02:40:00,2.9088176
2017-05-19 02:41:00,2.5304432
2017-05-19 02:42:00,2.5114262
2017-05-19 02:43:00,3.0164306
2017-05-19 02:44:00,2.6355347
2017-05-19 02:45:00,2.3247664
2017-05-19 02:46:00,2.6090206
2017-05-19 02:47:00,2.4173727
2017-05-19 02:48:00,2.3859878
2017-05-19 02:49:00,2.3824361
2017-05-19 02:50:00,3.3409857
2017-05-19 02:51:00,3.2465682
2017-05-19 02:52:00,3.2489395
2017-05-19 02:53:00,2.2636363
2017-05-19 02:54:00,2.3248926
2017-05-19 02:55:00,2.5341217
2017-05-19 02:56:00,2.7784975
2017-05-19 02:57:00,2.6059234
2017-05-19 02:58:00,2.4177249
2017-05-19 02:59:00,2.7727465
2017-05-19 03:00:00,3.0250682
2017-05-19 03:01:00,2.8491322
2017-05-19 03:02:00,2.4123284
2017-05-19 03:03:00,2.3094539
2017-05-19 03:04:00,2.3781129
2017-05-19 03:05:00,2.3772005
2017-05-19 03:06:00,3.8684939
2017-05-19 03:07:00,2.7736977
2017-05-19 03:08:00,2.3414714
2017-05-19 03:09:00,2.603432
2017-05-19 03:10:00,3.0902246
2017-05-19 03:11:00,2.4724758
2017-05-19 03:12:00,3.0419963
2017-05-19 03:13:00,2.645402
2017-05-19 03:14:00,2.4503474
2017-05-19 03:15:00,2.6412348
2017-05-19 03:16:00,2.6052847
2017-05-19 03:17:00,2.2971637
2017-05-19 03:18:00,2.5539376
2017-05-19 03:19:00,2.699772
2017-05-19 03:20:00,2.4249439
2017-05-19 03:21:00,2.5332457
2017-05-19 03:22:00,2.867011
2017-05-19 03:23:00,2.5317667
2017-05-19 03:24:00,2.4248023
2017-05-19 03:25:00,2.4827937
2017-05-19 03:26:00,2.4001046
2017-05-19 03:27:00,2.3470974
2017-05-19 03:28:00,2.3785484
2017-05-19 03:29:00,3.1403267
2017-05-19 03:30:00,2.6110408
2017-05-19 03:31:00,2.67831
2017-05-19 03:32:00,3.1509327
2017-05-19 03:33:00,3.2457431
2017-05-19 03:34:00,2.2513013
2017-05-19 03:35:00,3.0174705
2017-05-19 03:36:00,2.5819644
2017-05-19 03:37:00,3.3897402
2017-05-19 03:38:00,2.9306285
2017-05-19 03:39:00,2.6954261
2017-05-19 03:40:00,2.3023889
2017-05-19 03:41:00,2.8270448
2017-05-19 03:42:00,2.4458879
2017-05-19 03:43:00,2.438019
2017-05-19 03:44:00,2.2016616
2017-05-19 03:45:00,2.3688118
2017-05-19 03:46:00,2.7639305
2017-05-19 03:47:00,2.9114259
2017-05-19 03:48:00,2.9280841
2017-05-19 03:49:00,2.4734095
2017-05-19 03:50:00,2.9884245
2017-05-19 03:51:00,2.5606371
2017-05-19 03:52:00,3.2495336
2017-05-19 03:53:00,2.6384631
2017-05-19 03:54:00,2.4006913
2017-05-19 03:55:00,2.7446842
2017-05-19 03:56:00,2.4890689
2017-05-19 03:57:00,2.6154023
2017-05-19 03:58:00,2.4428455
2017-05-19 03:59:00,2.3737111
2017-05-19 04:00:00,2.4102083
2017-05-19 04:01:00,2.768227
2017-05-19 04:02:00,2.6948778
2017-05-19 04:03:00,2.1723298
2017-05-19 04:04:00,2.6678949
2017-05-19 04:05:00,3.8396572
2017-05-19 04:06:00,2.5902569
2017-05-19 04:07:00,3.1828866
2017-05-19 04:08:00,3.096923
2017-05-19 04:09:00,2.3190229
2017-05-19 04:10:00,2.7559379
2017-05-19 04:11:00,2.728445
2017-05-19 04:12:00,2.7055803
2017-05-19 04:13:00,3.5507327
2017-05-19 04:14:00,2.3163823
2017-05-19 04:15:00,2.2987854
2017-05-19 04:16:00,3.6036311
2017-05-19 04:17:00,3.0776737
2017-05-19 04:18:00,3.195786
2017-05-19 04:19:00,2.1958586
2017-05-19 04:20:00,3.0893643
2017-05-19 04:21:00,2.5569569
2017-05-19 04:22:00,2.607378
2017-05-19 04:23:00,2.4401662
2017-05-19 04:24:00,2.5232394
2017-05-19 04:25:00,2.6724596
2017-05-19 04:26:00,2.2302437
2017-05-19 04:27:00,2.6043827
2017-05-19 04:28:00,2.3759006
2017-05-19 04:29:00,2.4464615
2017-05-19 04:30:00,2.7912846
2017-05-19 04:31:00,2.9486966
2017-05-19 04:32:00,2.8936922
2017-05-19 04:33:00,2.8309392
2017-05-19 04:34:00,2.5943523
2017-05-19 04:35:00,2.7810644
2017-05-19 04:36:00,2.445036
2017-05-19 04:37:00,2.821461
2017-05-19 04:38:00,3.2930591
2017-05-19 04:39:00,2.5759298
2017-05-19 04:40:00,3.0287246
2017-05-19 04:41:00,3.0623695
2017-05-19 04:42:00,2.5748473
2017-05-19 04:43:00,2.2646307
2017-05-19 04:44:00,2.7777365
2017-05-19 04:45:00,2.9043738
2017-05-19 04:46:00,3.2446541
2017-05-19 04:47:00,2.560595
2017-05-19 04:48:00,3.2681552
2017-05-19 04:49:00,2.3103511
2017-05-19 04:50:00,2.5147456
2017-05-19 04:51:00,2.7992276
2017-05-19 04:52:00,2.4757666
2017-05-19 04:53:00,2.5915605
2017-05-19 04:54:00,2.194489
2017-05-19 04:55:00,2.4573196
2017-05-19 04:56:00,2.4044065
2017-05-19 04:57:00,2.1981708
2017-05-19 04:58:00,3.463058
2017-05-19 04:59:00,2.4706836
2017-05-19 05:00:00,2.4817295
2017-05-19 05:01:00,2.4775757
2017-05-19 05:02:00,2.7845553
2017-05-19 05:03:00,2.4571812
2017-05-19 05:04:00,2.6912749
2017-05-19 05:05:00,2.4161617
2017-05-19 05:06:00,2.5358413
2017-05-19 05:07:00,2.2605104
2017-05-19 05:08:00,2.7070328
2017-05-19 05:09:00,2.3684853
2017-05-19 05:10:00,2.6464074
2017-05-19 05:11:00,3.0956645
2017-05-19 05:12:00,3.3085403
2017-05-19 05:13:00,2.5975019
2017-05-19 05:14:00,2.6595019
2017-05-19 05:15:00,2.9994979
2017-05-19 05:16:00,2.870491
2017-05-19 05:17:00,2.9908092
2017-05-19 05:18:00,1.9847825
2017-05-19 05:19:00,2.2695361
2017-05-19 05:20:00,2.4863792
2017-05-19 05:21:00,2.9131234
2017-05-19 05:22:00,2.2555908
2017-05-19 05:23:00,3.0627278
2017-05-19 05:24:00,2.3891577
2017-05-19 05:25:00,2.4829939
2017-05-19 05:26:00,3.0882252
2017-05-19 05:27:00,2.4780463
2017-05-19 05:28:00,2.7266116
2017-05-19 05:29:00,2.5129667
2017-05-19 05:30:00,2.284755
2017-05-19 05:31:00,2.6620722
2017-05-19 05:32:00,2.4691473
2017-05-19 05:33:00,2.5755445
2017-05-19 05:34:00,2.5477625
2017-05-19 05:35:00,2.7398744
2017-05-19 05:36:00,2.3213241
2017-05-19 05:37:00,2.9094094
2017-05-19 05:38:00,2.5786901
2017-05-19 05:39:00,3.3826691
2017-05-19 05:40:00,2.4838217
2017-05-19 05:41:00,2.5954206
2017-05-19 05:42:00,2.4436877
2017-05-19 05:43:00,2.2568035
2017-05-19 05:44:00,3.0693005
2017-05-19 05:45:00,2.6556109
2017-05-19 05:46:00,3.0079097
2017-05-19 05:47:00,2.6920916
2017-05-19 05:48:00,2.4134236
2017-05-19 05:49:00,2.6163502
2017-05-19 05:50:00,2.7546205
2017-05-19 05:51:00,2.588378
2017-05-19 05:52:00,2.5717684
2017-05-19 05:53:00,2.8987854
2017-05-19 05:54:00,2.6759467
2017-05-19 05:55:00,2.8252175
2017-05-19 05:56:00,2.6602559
2017-05-19 05:57:00,2.6495284
2017-05-19 05:58:00,2.7248061
2017-05-19 05:59:00,2.7624609
2017-05-19 06:00:00,2.5956015
2017-05-19 06:01:00,2.3469656
2017-05-19 06:02:00,2.3141613
2017-05-19 06:03:00,2.5641149
2017-05-19 06:04:00,3.3128011
2017-05-19 06:05:00,2.6079929
2017-05-19 06:06:00,2.6720937
2017-05-19 06:07:00,2.7165038
2017-05-19 06:08:00,3.1474866
2017-05-19 06:09:00,3.0823168
2017-05-19 06:10:00,3.174006
2017-05-19 06:11:00,3.1463566
2017-05-19 06:12:00,2.3764214
2017-05-19 06:13:00,2.4886964
2017-05-19 06:14:00,2.5651068
2017-05-19 06:15:00,3.4001451
2017-05-19 06:16:00,2.6979625
2017-05-19 06:17:00,2.3195422
2017-05-19 06:18:00,2.3434708
2017-05-19 06:19:00,2.2519364
2017-05-19 06:20:00,2.2179404
2017-05-19 06:21:00,2.15499
2017-05-19 06:22:00,2.2214162
2017-05-19 06:23:00,2.9213473
2017-05-19 06:24:00,2.36434
2017-05-19 06:25:00,2.7643857
2017-05-19 06:26:00,2.2007649
2017-05-19 06:27:00,2.5406731
2017-05-19 06:28:00,2.7111981
2017-05-19 06:29:00,2.5444287
2017-05-19 06:30:00,2.9050796
2017-05-19 06:31:00,3.470386
2017-05-19 06:32:00,2.6326145
2017-05-19 06:33:00,3.0521205
2017-05-19 06:34:00,2.4774088
2017-05-19 06:35:00,3.0831195
2017-05-19 06:36:00,2.6908517
2017-05-19 06:37:00,2.7832534
2017-05-19 06:38:00,2.1642493
2017-05-19 06:39:00,2.4710682
2017-05-19 06:40:00,2.1346631
2017-05-19 06:41:00,2.4065991
2017-05-19 06:42:00,2.4151106
2017-05-19 06:43:00,3.3685349
2017-05-19 06:44:00,2.3823841
2017-05-19 06:45:00,2.8535309
2017-05-19 06:46:00,2.6209879
2017-05-19 06:47:00,3.0020616
2017-05-19 06:48:00,2.8618305
2017-05-19 06:49:00,2.3246234
2017-05-19 06:50:00,2.5906638
2017-05-19 06:51:00,2.4432943
2017-05-19 06:52:00,2.3978663
2017-05-19 06:53:00,2.960108
2017-05-19 06:54:00,3.1746032
2017-05-19 06:55:00,2.6412098
2017-05-19 06:56:00,2.6878991
2017-05-19 06:57:00,2.5157604
2017-05-19 06:58:00,2.4885992
2017-05-19 06:59:00,2.2573084
2017-05-19 07:00:00,2.6194925
2017-05-19 07:01:00,3.0617189
2017-05-19 07:02:00,2.7743393
2017-05-19 07:03:00,2.3279897
2017-05-19 07:04:00,3.3084976
2017-05-19 07:05:00,2.2821758
2017-05-19 07:06:00,2.8113343
2017-05-19 07:07:00,2.4055205
2017-05-19 07:08:00,2.5044776
2017-05-19 07:09:00,2.7857454
2017-05-19 07:10:00,2.4351147
2017-05-19 07:11:00,2.5319807
2017-05-19 07:12:00,2.8408046
2017-05-19 07:13:00,2.7771722
2017-05-19 07:14:00,2.6154041
2017-05-19 07:15:00,2.3836814
2017-05-19 07:16:00,2.5177921
2017-05-19 07:17:00,3.5882301
2017-05-19 07:18:00,2.7617007
2017-05-19 07:19:00,2.7913778
2017-05-19 07:20:00,2.6867406
2017-05-19 07:21:00,3.2874609
2017-05-19 07:22:00,2.4811662
2017-05-19 07:23:00,2.5849217
2017-05-19 07:24:00,2.3491006
2017-05-19 07:25:00,2.7076559
2017-05-19 07:26:00,2.4438333
2017-05-19 07:27:00,3.4333542
2017-05-19 07:28:00,3.0810418
2017-05-19 07:29:00,3.1895589
2017-05-19 07:30:00,2.6394641
2017-05-19 07:31:00,2.6446048
2017-05-19 07:32:00,3.8141459
2017-05-19 07:33:00,2.2300647
2017-05-19 07:34:00,3.0252248
2017-05-19 07:35:00,2.4759426
2017-05-19 07:36:00,2.8458906
2017-05-19 07:37:00,2.2870983
2017-05-19 07:38:00,2.4326757
2017-05-19 07:39:00,2.3353559
2017-05-19 07:40:00,2.6071124
2017-05-19 07:41:00,2.5638087
2017-05-19 07:42:00,2.5960279
2017-05-19 07:43:00,2.3460827
2017-05-19 07:44:00,2.9665563
2017-05-19 07:45:00,2.4380037
2017-05-19 07:46:00,2.5542897
2017-05-19 07:47:00,2.6895074
2017-05-19 07:48:00,2.8197624
2017-05-19 07:49:00,3.1874736
2017-05-19 07:50:00,2.9442849
2017-05-19 07:51:00,3.1056477
2017-05-19 07:52:00,2.2437994
2017-05-19 07:53:00,3.0117926
2017-05-19 07:54:00,2.7838493
2017-05-19 07:55:00,2.3070928
2017-05-19 07:56:00,2.556942
2017-05-19 07:57:00,2.5319347
2017-05-19 07:58:00,2.8074059
2017-05-19 07:59:00,2.3322199
2017-05-20 00:00:00,2.4949859
2017-05-20 00:01:00,2.3449201
2017-05-20 00:02:00,2.4486841
2017-05-20 00:03:00,2.3009498
2017-05-20 00:04:00,2.7050138
2017-05-20 00:05:00,2.4082884
2017-05-20 00:06:00,2.2968972
2017-05-20 00:07:00,2.1658628
2017-05-20 00:08:00,2.2002251
2017-05-20 00:09:00,2.3543168
2017-05-20 00:10:00,2.6743612
2017-05-20 00:11:00,2.3499399
2017-05-20 00:12:00,2.1794756
2017-05-20 00:13:00,2.1467773
2017-05-20 00:14:00,2.566663
2017-05-20 00:15:00,2.3609245
2017-05-20 00:16:00,2.5693307
2017-05-20 00:17:00,2.7988841
2017-05-20 00:18:00,2.380833
2017-05-20 00:19:00,2.8416947
2017-05-20 00:20:00,2.3707348
2017-05-20 00:21:00,2.1609432
2017-05-20 00:22:00,2.4598284
2017-05-20 00:23:00,2.7377391
2017-05-20 00:24:00,2.3691326
2017-05-20 00:25:00,2.2114809
2017-05-20 00:26:00,2.0793696
2017-05-20 00:27:00,2.246299
2017-05-20 00:28:00,2.5610975
2017-05-20 00:29:00,2.502004
2017-05-20 00:30:00,2.4672885
2017-05-20 00:31:00,3.1220857
2017-05-20 00:32:00,2.5102587
2017-05-20 00:33:00,1.9852505
2017-05-20 00:34:00,2.6291436
2017-05-20 00:35:00,3.1701038
2017-05-20 00:36:00,2.3734886
2017-05-20 00:37:00,2.3654215
