dtm,temperature,humidity,co2,light,noise,bluetooth_devices,bluetooth_non_personal_devices,count_total
2017-04-08 14:01:00,21.9,22.9,1117.0,164.0,511.0,195.0,181.0,21.0
2017-04-08 14:02:00,21.8,22.6,1111.0,148.0,525.0,195.0,181.0,13.0
2017-04-08 14:03:00,21.8,22.4,1142.0,142.0,520.0,197.0,183.0,13.0
2017-04-08 14:04:00,21.9,22.7,1053.0,146.0,527.0,202.0,187.0,15.0
2017-04-08 14:05:00,21.8,22.1,1089.0,149.0,534.0,202.0,187.0,17.0
2017-04-08 14:06:00,21.8,22.8,1050.0,149.0,518.0,202.0,187.0,21.0
2017-04-08 14:07:00,21.8,22.1,1026.0,178.0,528.0,207.0,191.0,24.0
2017-04-08 14:08:00,21.7,22.2,1056.0,187.0,540.0,209.0,193.0,27.0
2017-04-08 14:09:00,21.7,22.0,1065.0,178.0,533.0,211.0,195.0,28.0
2017-04-08 14:10:00,21.7,22.1,1099.0,182.0,575.0,215.0,199.0,29.0
2017-04-08 14:11:00,21.7,22.4,1086.0,180.0,575.0,217.0,201.0,29.0
2017-04-08 14:12:00,21.7,22.8,1114.0,176.0,521.0,219.0,203.0,29.0
2017-04-08 14:13:00,21.8,23.9,1105.0,150.0,517.0,224.0,208.0,29.0
2017-04-08 14:14:00,21.8,23.0,1205.0,182.0,521.0,224.0,208.0,29.0
2017-04-08 14:15:00,21.8,22.7,1154.0,176.0,392.0,226.0,210.0,29.0
2017-04-08 14:16:00,21.8,22.8,1133.0,184.0,521.0,227.0,211.0,30.0
2017-04-08 14:17:00,21.8,22.6,1151.0,183.0,519.0,231.0,215.0,30.0
2017-04-08 14:18:00,21.8,22.6,1117.0,179.0,528.0,234.0,218.0,30.0
2017-04-08 14:19:00,21.9,22.5,1105.0,181.0,516.0,235.0,219.0,30.0
2017-04-08 14:20:00,21.9,23.1,1086.0,176.0,525.0,236.0,220.0,30.0
2017-04-08 14:21:00,22.0,22.4,1095.0,183.0,541.0,238.0,222.0,30.0
2017-04-08 14:22:00,22.0,22.5,1105.0,182.0,521.0,239.0,223.0,30.0
2017-04-08 14:23:00,22.0,22.6,1105.0,180.0,525.0,240.0,224.0,30.0
2017-04-08 14:24:00,22.0,23.1,1126.0,150.0,524.0,242.0,226.0,30.0
2017-04-08 14:25:00,22.0,22.8,1126.0,149.0,520.0,246.0,229.0,30.0
2017-04-08 14:26:00,22.0,22.8,1126.0,157.0,585.0,247.0,230.0,30.0
2017-04-08 14:27:00,22.0,23.1,1134.0,181.0,520.0,249.0,232.0,30.0
2017-04-08 14:28:00,22.0,22.7,1087.0,182.0,523.0,251.0,234.0,30.0
2017-04-08 14:29:00,22.0,22.5,1115.0,181.0,525.0,252.0,235.0,30.0
2017-04-08 14:30:00,22.0,23.2,1143.0,152.0,498.0,255.0,238.0,30.0
2017-04-08 14:31:00,22.0,22.2,1106.0,181.0,533.0,256.0,239.0,30.0
2017-04-08 14:32:00,22.1,22.5,1106.0,130.0,564.0,258.0,241.0,30.0
2017-04-08 14:33:00,22.0,22.1,1109.0,176.0,513.0,260.0,243.0,30.0
2017-04-08 14:34:00,22.1,22.7,1109.0,129.0,547.0,262.0,245.0,30.0
2017-04-08 14:35:00,22.1,22.9,1096.0,146.0,546.0,264.0,247.0,30.0
2017-04-08 14:36:00,22.1,22.0,1066.0,180.0,540.0,267.0,250.0,30.0
2017-04-08 14:37:00,22.1,22.8,1090.0,180.0,502.0,269.0,251.0,30.0
2017-04-08 14:38:00,22.1,22.8,1143.0,174.0,508.0,272.0,254.0,30.0
2017-04-08 14:39:00,22.1,22.1,1106.0,182.0,521.0,272.0,254.0,30.0
2017-04-08 14:40:00,22.1,22.2,1118.0,176.0,524.0,274.0,256.0,30.0
2017-04-08 14:41:00,22.1,22.1,1081.0,178.0,528.0,276.0,258.0,30.0
2017-04-08 14:42:00,22.1,22.5,1118.0,172.0,481.0,276.0,258.0,30.0
2017-04-08 14:43:00,22.1,22.3,1131.0,146.0,503.0,278.0,260.0,30.0
2017-04-08 14:44:00,22.1,22.5,1141.0,178.0,312.0,279.0,261.0,30.0
2017-04-08 14:45:00,22.2,23.2,1153.0,140.0,526.0,284.0,266.0,30.0
2017-04-08 14:46:00,22.1,22.7,1150.0,148.0,559.0,284.0,266.0,30.0
2017-04-08 14:47:00,22.1,22.7,1153.0,180.0,537.0,285.0,267.0,30.0
2017-04-08 14:48:00,22.1,22.7,1150.0,148.0,528.0,286.0,268.0,30.0
2017-04-08 14:49:00,22.1,22.5,1150.0,181.0,515.0,288.0,270.0,30.0
2017-04-08 14:50:00,22.1,22.5,1152.0,146.0,299.0,291.0,273.0,30.0
2017-04-08 14:51:00,22.1,22.2,1121.0,181.0,530.0,293.0,275.0,30.0
2017-04-08 14:52:00,22.1,22.5,1100.0,179.0,530.0,294.0,276.0,30.0
2017-04-08 14:53:00,22.1,21.7,1109.0,180.0,523.0,297.0,278.0,30.0
2017-04-08 14:54:00,22.1,22.5,1091.0,180.0,521.0,298.0,279.0,30.0
2017-04-08 14:55:00,22.1,22.4,1140.0,150.0,448.0,301.0,282.0,30.0
2017-04-08 14:56:00,22.1,22.3,1082.0,178.0,515.0,302.0,283.0,30.0
2017-04-08 14:57:00,22.2,22.4,1070.0,152.0,437.0,302.0,283.0,30.0
2017-04-08 14:58:00,22.2,22.6,1094.0,173.0,513.0,303.0,284.0,30.0
2017-04-08 14:59:00,22.1,22.5,1091.0,146.0,513.0,304.0,285.0,30.0
2017-04-08 15:00:00,22.2,22.7,1101.0,179.0,527.0,306.0,287.0,30.0
2017-04-08 15:01:00,22.2,22.2,1104.0,150.0,293.0,309.0,290.0,30.0
2017-04-08 15:02:00,22.2,22.3,1101.0,143.0,439.0,311.0,292.0,30.0
2017-04-08 15:03:00,22.2,22.6,1125.0,181.0,520.0,313.0,294.0,30.0
2017-04-08 15:04:00,22.1,22.9,1119.0,181.0,527.0,313.0,294.0,30.0
2017-04-08 15:05:00,22.2,22.7,1097.0,179.0,533.0,315.0,296.0,30.0
2017-04-08 15:06:00,22.2,22.6,1110.0,181.0,578.0,316.0,297.0,30.0
2017-04-08 15:07:00,22.2,22.3,1135.0,180.0,514.0,317.0,298.0,30.0
2017-04-08 15:08:00,22.2,22.7,1135.0,147.0,524.0,317.0,298.0,30.0
2017-04-08 15:09:00,22.2,22.1,1119.0,181.0,519.0,319.0,300.0,30.0
2017-04-08 15:10:00,22.2,22.0,1138.0,128.0,367.0,322.0,303.0,30.0
2017-04-08 15:11:00,22.2,22.0,1125.0,170.0,517.0,323.0,304.0,30.0
2017-04-08 15:12:00,22.2,21.8,1107.0,183.0,526.0,324.0,305.0,30.0
2017-04-08 15:13:00,22.2,21.8,1150.0,179.0,503.0,326.0,307.0,30.0
2017-04-08 15:14:00,22.2,22.3,1150.0,182.0,607.0,327.0,308.0,30.0
2017-04-08 15:15:00,22.1,22.3,1116.0,154.0,533.0,327.0,308.0,30.0
2017-04-08 15:16:00,22.1,22.6,1138.0,174.0,515.0,328.0,309.0,30.0
2017-04-08 15:17:00,22.1,22.0,1097.0,139.0,512.0,329.0,310.0,30.0
2017-04-08 15:18:00,22.1,22.4,1113.0,147.0,425.0,329.0,310.0,30.0
2017-04-08 15:19:00,22.2,22.8,1141.0,137.0,531.0,331.0,312.0,30.0
2017-04-08 15:20:00,22.2,22.5,1141.0,148.0,522.0,332.0,313.0,30.0
2017-04-08 15:21:00,22.2,22.8,1122.0,150.0,532.0,334.0,315.0,30.0
2017-04-08 15:22:00,22.2,22.4,1104.0,183.0,576.0,337.0,318.0,30.0
2017-04-08 15:23:00,22.2,22.7,1120.0,135.0,558.0,338.0,319.0,30.0
2017-04-08 15:24:00,22.2,22.0,1154.0,162.0,510.0,339.0,320.0,30.0
2017-04-08 15:25:00,22.2,21.9,1136.0,180.0,521.0,341.0,322.0,30.0
2017-04-08 15:26:00,22.2,22.0,1102.0,173.0,533.0,343.0,324.0,30.0
2017-04-08 15:27:00,22.2,22.5,1105.0,183.0,527.0,344.0,325.0,30.0
2017-04-08 15:28:00,22.2,22.3,1095.0,177.0,535.0,345.0,326.0,29.0
2017-04-08 15:29:00,22.1,22.6,1080.0,151.0,511.0,348.0,329.0,29.0
2017-04-08 15:30:00,22.1,22.1,1108.0,151.0,549.0,351.0,332.0,29.0
2017-04-08 15:31:00,22.1,22.6,1067.0,183.0,532.0,353.0,334.0,29.0
2017-04-08 15:32:00,22.2,22.6,1085.0,149.0,523.0,355.0,336.0,30.0
2017-04-08 15:33:00,22.2,22.2,1142.0,173.0,521.0,356.0,337.0,30.0
2017-04-08 15:34:00,22.2,23.0,1105.0,180.0,516.0,359.0,340.0,31.0
2017-04-08 15:35:00,22.2,22.7,1076.0,185.0,522.0,362.0,343.0,30.0
2017-04-08 15:36:00,22.2,22.6,1108.0,148.0,528.0,362.0,343.0,30.0
2017-04-08 15:37:00,22.1,22.9,1108.0,182.0,528.0,365.0,346.0,30.0
2017-04-08 15:38:00,22.1,22.1,1113.0,145.0,446.0,369.0,350.0,30.0
2017-04-08 15:39:00,22.2,22.6,1125.0,180.0,346.0,371.0,352.0,31.0
2017-04-08 15:40:00,22.2,22.6,1104.0,176.0,505.0,371.0,352.0,30.0
2017-04-08 15:41:00,22.2,22.4,1107.0,177.0,535.0,374.0,355.0,30.0
2017-04-08 15:42:00,22.1,22.7,1135.0,150.0,526.0,376.0,357.0,30.0
2017-04-08 15:43:00,22.1,22.2,1147.0,151.0,535.0,378.0,359.0,30.0
2017-04-08 15:44:00,22.1,22.7,1094.0,170.0,530.0,380.0,361.0,30.0
2017-04-08 15:45:00,22.1,22.3,1122.0,181.0,523.0,380.0,361.0,30.0
2017-04-08 15:46:00,22.0,22.3,1113.0,181.0,512.0,381.0,362.0,31.0
2017-04-08 15:47:00,22.1,22.6,1128.0,150.0,575.0,382.0,363.0,31.0
2017-04-08 15:48:00,22.0,22.4,1113.0,182.0,510.0,382.0,363.0,31.0
2017-04-08 15:49:00,22.0,22.5,1141.0,174.0,516.0,383.0,364.0,31.0
2017-04-08 15:50:00,22.1,22.3,1165.0,181.0,506.0,385.0,366.0,31.0
2017-04-08 15:51:00,22.1,22.5,1112.0,150.0,532.0,388.0,369.0,31.0
2017-04-08 15:52:00,22.1,22.8,1174.0,181.0,536.0,389.0,370.0,31.0
2017-04-08 15:53:00,22.1,22.9,1118.0,153.0,516.0,390.0,371.0,31.0
2017-04-08 15:54:00,22.1,22.2,1122.0,183.0,537.0,390.0,371.0,31.0
2017-04-08 15:55:00,22.2,22.4,1119.0,159.0,522.0,391.0,372.0,31.0
2017-04-08 15:56:00,22.2,23.0,1101.0,181.0,556.0,391.0,372.0,31.0
2017-04-08 15:57:00,22.2,22.2,1119.0,178.0,550.0,395.0,376.0,31.0
2017-04-08 15:58:00,22.2,22.5,1088.0,179.0,528.0,396.0,377.0,31.0
2017-04-08 15:59:00,22.2,22.2,1107.0,142.0,463.0,396.0,377.0,31.0
2017-04-08 16:00:00,22.3,22.5,1116.0,152.0,539.0,397.0,378.0,31.0
2017-04-08 16:01:00,22.3,22.9,1094.0,133.0,520.0,397.0,378.0,31.0
2017-04-08 16:02:00,22.2,22.6,1094.0,164.0,539.0,398.0,379.0,31.0
2017-04-08 16:03:00,22.3,22.8,1122.0,151.0,528.0,399.0,380.0,31.0
2017-04-08 16:04:00,22.2,22.1,1119.0,151.0,501.0,400.0,381.0,31.0
2017-04-08 16:05:00,22.2,22.8,1132.0,182.0,521.0,401.0,382.0,31.0
2017-04-08 16:06:00,22.2,22.4,1097.0,181.0,535.0,403.0,384.0,30.0
2017-04-08 16:07:00,22.2,22.4,1125.0,184.0,520.0,403.0,384.0,29.0
2017-04-08 16:08:00,22.2,22.4,1138.0,183.0,549.0,403.0,384.0,24.0
2017-04-08 16:09:00,22.2,23.4,1135.0,156.0,527.0,404.0,385.0,24.0
2017-04-08 16:10:00,22.2,23.2,1125.0,184.0,506.0,405.0,386.0,23.0
2017-04-08 16:11:00,22.2,23.0,1169.0,180.0,521.0,406.0,387.0,23.0
2017-04-08 16:12:00,22.1,22.7,1125.0,182.0,506.0,410.0,391.0,23.0
2017-04-08 16:13:00,22.0,22.1,1116.0,180.0,513.0,410.0,391.0,23.0
2017-04-08 16:14:00,21.9,22.8,1128.0,181.0,530.0,413.0,394.0,20.0
2017-04-08 16:15:00,21.9,22.1,1063.0,176.0,525.0,415.0,396.0,18.0
2017-04-08 16:16:00,21.8,22.4,1063.0,176.0,511.0,416.0,397.0,18.0
2017-04-08 16:17:00,21.7,22.4,1072.0,181.0,525.0,416.0,397.0,18.0
2017-04-08 16:18:00,21.7,22.1,1024.0,174.0,602.0,417.0,398.0,15.0
2017-04-08 16:19:00,21.6,22.4,1032.0,182.0,525.0,417.0,398.0,15.0
2017-04-08 16:20:00,21.6,22.4,1074.0,179.0,520.0,418.0,398.0,15.0
2017-04-08 16:21:00,21.6,21.9,1014.0,180.0,514.0,418.0,398.0,15.0
2017-04-08 16:22:00,21.6,22.3,996.0,176.0,633.0,418.0,398.0,15.0
2017-04-08 16:23:00,21.6,22.5,1014.0,117.0,538.0,418.0,398.0,15.0
2017-04-08 16:24:00,21.5,21.9,1017.0,181.0,518.0,420.0,400.0,15.0
2017-04-08 16:25:00,21.5,22.3,1049.0,180.0,525.0,422.0,401.0,15.0
2017-04-08 16:26:00,21.5,22.2,1010.0,157.0,498.0,422.0,401.0,14.0
2017-04-08 16:27:00,21.4,22.6,1028.0,179.0,534.0,424.0,403.0,12.0
2017-04-08 16:28:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,0.0
2017-03-18 08:59:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,22.0
2017-03-18 09:00:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,23.0
2017-03-18 09:05:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,25.0
2017-03-18 09:18:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,31.0
2017-03-18 11:13:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-03-18 11:14:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,29.0
2017-03-18 11:16:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,27.0
2017-03-18 11:17:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,22.0
2017-03-18 11:18:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,24.0
2017-03-18 11:19:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,26.0
2017-03-18 11:20:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,27.0
2017-03-18 11:21:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-03-18 12:39:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,29.0
2017-03-18 12:40:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,28.0
2017-03-18 13:57:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-03-18 15:35:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-03-18 15:40:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,29.0
2017-03-18 16:07:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,28.0
2017-03-18 16:08:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,26.0
2017-03-18 16:09:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,23.0
2017-03-18 16:10:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,22.0
2017-03-18 16:11:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,21.0
2017-03-18 16:12:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,20.0
2017-03-18 16:18:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,18.0
2017-03-18 16:21:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,17.0
2017-03-18 16:25:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,0.0
2017-03-25 09:53:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,29.0
2017-03-25 10:03:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-03-25 10:13:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,29.0
2017-03-25 10:14:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,25.0
2017-03-25 10:15:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,23.0
2017-03-25 10:24:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,31.0
2017-04-01 09:06:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,31.0
2017-04-01 12:45:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,9.0
2017-04-01 12:46:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,12.0
2017-04-01 12:47:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,16.0
2017-04-01 17:08:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,7.0
2017-04-01 17:11:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,0.0
2017-04-08 10:09:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,30.0
2017-04-08 13:01:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,16.0
2017-04-08 13:03:00,21.4,22.5,995.0,181.0,528.0,424.0,403.0,19.0
