datetime,temp,humidity,light,bluetooth_devices,bluetooth_non_personal_devices
4/1/2017 10:50,21.6,38.8,197,214,
4/1/2017 10:50,21.6,39.9,198,214,
4/1/2017 10:51,21.6,38.9,170,214,
4/1/2017 10:51,21.6,39.3,196,214,
4/1/2017 10:51,21.6,39.3,197,214,
4/1/2017 10:51,21.6,39.3,192,214,
4/1/2017 10:51,21.6,38.8,197,214,
4/1/2017 10:51,21.6,40,196,214,
4/1/2017 10:51,21.6,39.3,202,214,
4/1/2017 10:51,21.6,39.8,191,215,
4/1/2017 10:51,21.6,39.8,196,215,
4/1/2017 10:52,21.6,39.6,186,215,
4/1/2017 10:52,21.6,39.8,197,215,
4/1/2017 10:52,21.6,38.7,197,215,
4/1/2017 10:52,21.6,39.8,198,215,
4/1/2017 10:52,21.6,38.8,196,215,
4/1/2017 10:52,21.6,39.8,194,215,
4/1/2017 10:52,21.6,38.7,196,215,
4/1/2017 10:52,21.6,39.8,201,215,
4/1/2017 10:52,21.6,39.8,399,215,
4/1/2017 10:52,21.6,39.6,199,215,
4/1/2017 10:53,21.6,38.7,203,215,
4/1/2017 10:53,21.6,38.6,204,215,
4/1/2017 10:53,21.6,39.9,195,215,
4/1/2017 10:53,21.6,39.8,194,215,
4/1/2017 10:53,21.6,38.8,199,216,
4/1/2017 10:53,21.6,39.8,198,216,
4/1/2017 10:53,21.6,39.8,204,216,
4/1/2017 10:53,21.6,39.8,193,216,
4/1/2017 10:53,21.6,39.6,197,218,
4/1/2017 10:54,21.6,38.8,190,218,
4/1/2017 10:54,21.6,38.7,193,219,
4/1/2017 10:54,21.6,38.7,188,220,
4/1/2017 10:54,21.6,38.7,190,220,
4/1/2017 10:54,21.6,38.8,197,220,
4/1/2017 10:54,21.6,39.7,195,220,
4/1/2017 10:54,21.6,38.8,195,220,
4/1/2017 10:54,21.6,39.7,200,220,
4/1/2017 10:54,21.6,39.8,188,220,
4/1/2017 10:54,21.6,39.9,196,220,
4/1/2017 10:55,21.6,38.8,196,220,
4/1/2017 10:55,21.6,39.9,190,220,
4/1/2017 10:55,21.6,39,196,222,
4/1/2017 10:55,21.6,38.8,197,222,
4/1/2017 10:55,21.6,40,198,222,
4/1/2017 10:55,21.6,39.9,189,222,
4/1/2017 10:55,21.6,38.8,191,222,
4/1/2017 10:55,21.6,38.8,196,222,
4/1/2017 10:55,21.6,39.9,196,222,
4/1/2017 10:56,21.6,39.8,195,223,
4/1/2017 10:56,21.6,39.8,199,223,
4/1/2017 10:56,21.6,39.9,196,223,
4/1/2017 10:56,21.5,39.9,196,223,
4/1/2017 10:56,21.5,39.2,193,223,
4/1/2017 10:56,21.5,39.9,196,223,
4/1/2017 10:56,21.6,39.9,210,223,
4/1/2017 10:56,21.6,39.9,203,223,
4/1/2017 10:56,21.6,39.9,192,223,
4/1/2017 10:56,21.6,39.9,197,223,
4/1/2017 10:57,21.6,39.9,191,223,
4/1/2017 10:57,21.6,39.9,198,224,
4/1/2017 10:57,21.6,39.5,196,225,
4/1/2017 10:57,21.6,40,196,225,
4/1/2017 10:57,21.6,39.9,202,225,
4/1/2017 10:57,21.6,39.9,195,225,
4/1/2017 10:57,21.6,39.9,202,225,
4/1/2017 10:57,21.6,39.8,164,225,
4/1/2017 10:57,21.6,38.8,195,225,
4/1/2017 10:58,21.6,39.8,192,225,
4/1/2017 10:58,21.6,39.8,203,225,
4/1/2017 10:58,21.6,39.8,198,225,
4/1/2017 10:58,21.6,38.7,194,225,
4/1/2017 10:58,21.6,39.8,196,225,
4/1/2017 10:58,21.6,38.7,195,225,
4/1/2017 10:58,21.6,39.8,91,225,
4/1/2017 10:58,21.6,39.7,190,226,
4/1/2017 10:58,21.6,39.6,196,226,
4/1/2017 10:59,21.6,39.6,198,226,
4/1/2017 10:59,21.6,38.4,195,226,
4/1/2017 10:59,21.6,39.6,191,226,
4/1/2017 10:59,21.6,38.5,196,226,
4/1/2017 10:59,21.6,39.6,195,226,
4/1/2017 10:59,21.6,39.7,167,226,
4/1/2017 10:59,21.6,39.7,190,226,
4/1/2017 10:59,21.6,39.7,189,226,
4/1/2017 10:59,21.6,39.6,191,226,
4/1/2017 10:59,21.7,38.7,195,227,
4/1/2017 11:00,21.7,39.8,201,227,
4/1/2017 11:00,21.6,38.6,197,227,
4/1/2017 11:00,21.6,38.6,198,227,
4/1/2017 11:00,21.6,39.6,195,228,
4/1/2017 11:00,21.6,39.7,189,228,
4/1/2017 11:00,21.6,38.6,195,230,
4/1/2017 11:00,21.7,39.7,191,230,
4/1/2017 11:00,21.7,38.6,200,230,
4/1/2017 11:00,21.7,39.7,186,230,
4/1/2017 11:01,21.7,38.7,197,230,
4/1/2017 11:01,21.7,39.8,191,230,
4/1/2017 11:01,21.6,39.6,111,230,
4/1/2017 11:01,21.7,39.7,196,230,
4/1/2017 11:01,21.6,39.6,198,230,
4/1/2017 11:01,21.6,39.6,191,231,
4/1/2017 11:01,21.7,38.6,197,231,
4/1/2017 11:01,21.7,38.5,194,231,
4/1/2017 11:01,21.7,39.7,201,231,
4/1/2017 11:02,21.7,39.6,197,231,
4/1/2017 11:02,21.7,39.6,203,232,
4/1/2017 11:02,21.7,39.7,189,232,
4/1/2017 11:02,21.7,39.7,196,232,
4/1/2017 11:02,21.7,39.7,192,233,
4/1/2017 11:02,21.7,39.6,201,233,
4/1/2017 11:02,21.7,39.7,179,233,
4/1/2017 11:02,21.7,38.5,196,233,
4/1/2017 11:02,21.7,39.5,200,233,
4/1/2017 11:02,21.7,39.5,199,234,
4/1/2017 11:03,21.7,39.5,200,234,
4/1/2017 11:03,21.7,39.6,204,234,
4/1/2017 11:03,21.7,38.6,194,234,
4/1/2017 11:03,21.7,38.7,199,234,
4/1/2017 11:03,21.7,39.6,201,234,
4/1/2017 11:03,21.7,38.5,197,234,
4/1/2017 11:03,21.6,38.4,193,234,
4/1/2017 11:03,21.7,39.6,194,234,
4/1/2017 11:03,21.6,39.6,187,234,
4/1/2017 11:04,21.6,38.5,190,234,
4/1/2017 11:04,21.5,38.5,192,234,
4/1/2017 11:04,21.5,39.7,190,234,
4/1/2017 11:04,21.5,39.7,193,234,
4/1/2017 11:04,21.5,39.8,193,234,
4/1/2017 11:04,21.5,39.9,193,235,
4/1/2017 11:04,21.5,38.7,173,236,
4/1/2017 11:04,21.5,39.9,179,236,
4/1/2017 11:04,21.5,39.9,197,236,
4/1/2017 11:04,21.5,39.9,191,236,
4/1/2017 11:05,21.5,38.8,191,236,
4/1/2017 11:05,21.5,39.9,199,236,
4/1/2017 11:05,21.5,39.8,195,237,
4/1/2017 11:05,21.5,38.7,126,237,
4/1/2017 11:05,21.6,39.9,185,237,
4/1/2017 11:05,21.5,38.7,193,237,
4/1/2017 11:05,21.5,38.9,194,237,
4/1/2017 11:05,21.5,39.6,192,237,
4/1/2017 11:05,21.5,38.5,196,237,
4/1/2017 11:06,21.6,39.7,193,237,
4/1/2017 11:06,21.6,39.7,192,237,
4/1/2017 11:06,21.6,39.7,176,237,
4/1/2017 11:06,21.6,39.7,194,237,
4/1/2017 11:06,21.6,38.6,191,238,
4/1/2017 11:06,21.6,38.6,202,238,
4/1/2017 11:06,21.6,39.8,198,238,
4/1/2017 11:06,21.6,39.7,199,238,
4/1/2017 11:06,21.6,39.7,197,238,
4/1/2017 11:07,21.6,38.5,198,238,
4/1/2017 11:07,21.6,39.6,202,239,
4/1/2017 11:07,21.6,38.7,152,239,
4/1/2017 11:07,21.6,39.7,191,239,
4/1/2017 11:07,21.6,38.6,199,239,
4/1/2017 11:07,21.6,39.7,208,239,
4/1/2017 11:07,21.6,38.5,196,239,
4/1/2017 11:07,21.6,39.6,200,239,
4/1/2017 11:07,21.6,39.6,197,239,
4/1/2017 11:07,21.6,39.6,196,239,
4/1/2017 11:08,21.6,38.6,201,239,
4/1/2017 11:08,21.6,39.6,198,239,
4/1/2017 11:08,21.6,39.6,201,239,
4/1/2017 11:08,21.6,39.4,185,239,
4/1/2017 11:08,21.6,39.5,195,240,
4/1/2017 11:08,21.7,39.6,198,240,
4/1/2017 11:08,21.6,39.5,201,240,
4/1/2017 11:08,21.7,39.6,185,241,
4/1/2017 11:08,21.6,39.4,183,242,
4/1/2017 11:09,21.6,38.3,196,242,
4/1/2017 11:09,21.6,39.4,188,242,
4/1/2017 11:09,21.6,38.2,199,242,
4/1/2017 11:09,21.6,39.3,180,242,
4/1/2017 11:09,21.6,39.4,202,242,
4/1/2017 11:09,21.6,39.4,199,242,
4/1/2017 11:09,21.6,39.4,195,242,
4/1/2017 11:09,21.6,38.4,192,243,
4/1/2017 11:09,21.6,39.5,199,243,
4/1/2017 11:10,21.6,39.5,199,243,
4/1/2017 11:10,21.6,39.4,192,243,
4/1/2017 11:10,21.6,39.5,204,243,
4/1/2017 11:10,21.7,39.5,199,243,
4/1/2017 11:10,21.6,38.4,199,243,
4/1/2017 11:10,21.6,39.4,198,243,
4/1/2017 11:10,21.6,39.5,199,245,
4/1/2017 11:10,21.6,39.6,197,245,
4/1/2017 11:10,21.7,39.7,199,245,
4/1/2017 11:11,21.7,38.6,203,245,
4/1/2017 11:11,21.7,38.5,196,245,
4/1/2017 11:11,21.7,38.7,195,245,
4/1/2017 11:11,21.7,38.7,168,246,
4/1/2017 11:11,21.7,39.8,200,246,
4/1/2017 11:11,21.7,39.7,199,246,
4/1/2017 11:11,21.7,39.5,200,246,
4/1/2017 11:11,21.7,38.6,202,246,
4/1/2017 11:11,21.7,39.7,199,246,
4/1/2017 11:11,21.7,39.6,197,247,
4/1/2017 11:12,21.7,39.5,196,247,
4/1/2017 11:12,21.7,39.5,200,247,
4/1/2017 11:12,21.7,38.5,193,247,
4/1/2017 11:12,21.7,39.5,207,247,
4/1/2017 11:12,21.7,38.4,397,247,
4/1/2017 11:12,21.7,39.4,413,248,
4/1/2017 11:12,21.7,39.5,191,248,
4/1/2017 11:12,21.7,38.5,195,248,
4/1/2017 11:12,21.7,39.5,202,248,
4/1/2017 11:13,21.7,39.5,176,248,
4/1/2017 11:13,21.7,38.4,199,249,
4/1/2017 11:13,21.7,39.5,194,249,
4/1/2017 11:13,21.7,38.3,190,250,
4/1/2017 11:13,21.7,39.5,198,250,
4/1/2017 11:13,21.7,38.6,196,250,
4/1/2017 11:13,21.7,38.4,199,251,
4/1/2017 11:13,21.7,38.2,196,251,
4/1/2017 11:13,21.7,39.3,205,251,
4/1/2017 11:14,21.7,39.3,199,251,
4/1/2017 11:14,21.7,38.3,195,251,
4/1/2017 11:14,21.7,39.3,187,251,
4/1/2017 11:14,21.7,38.3,199,251,
4/1/2017 11:14,21.7,39.4,203,251,
4/1/2017 11:14,21.7,38.3,191,251,
4/1/2017 11:14,21.8,39.5,199,251,
4/1/2017 11:14,21.7,38.3,201,251,
4/1/2017 11:14,21.7,38.4,171,251,
4/1/2017 11:14,21.8,38.4,195,251,
4/1/2017 11:15,21.7,39.4,196,251,
4/1/2017 11:15,21.8,39.5,192,251,
4/1/2017 11:15,21.7,38.3,196,251,
4/1/2017 11:15,21.7,39.3,198,251,
4/1/2017 11:15,21.7,39.4,178,253,
4/1/2017 11:15,21.7,39.6,196,253,
4/1/2017 11:15,21.7,39.5,196,254,
4/1/2017 11:15,21.7,39.4,197,254,
4/1/2017 11:15,21.7,39.5,198,254,
4/1/2017 11:16,21.7,39.5,198,254,
4/1/2017 11:16,21.7,39.5,203,254,
4/1/2017 11:16,21.8,38.4,199,254,
4/1/2017 11:16,21.8,38.6,185,254,
4/1/2017 11:16,21.8,38.4,196,255,
4/1/2017 11:16,21.8,38.3,189,255,
4/1/2017 11:16,21.8,39.5,201,256,
4/1/2017 11:16,21.8,39.5,199,256,
4/1/2017 11:16,21.8,39.5,199,256,
4/1/2017 11:17,21.8,38.5,154,256,
4/1/2017 11:17,21.8,38.5,190,256,
4/1/2017 11:17,21.8,39.4,193,256,
4/1/2017 11:17,21.8,38.4,192,257,
4/1/2017 11:17,21.8,38.3,198,257,
4/1/2017 11:17,21.8,39.3,194,257,
4/1/2017 11:17,21.8,38.2,203,257,
4/1/2017 11:17,21.8,38.4,200,257,
4/1/2017 11:17,21.8,38.3,199,257,
4/1/2017 11:18,21.8,38.3,200,257,
4/1/2017 11:18,21.8,38.3,200,257,
4/1/2017 11:18,21.8,38.3,198,257,
4/1/2017 11:18,21.8,39.4,197,257,
4/1/2017 11:18,21.8,38.3,204,257,
4/1/2017 11:18,21.8,39.4,197,257,
4/1/2017 11:18,21.8,39.5,195,257,
4/1/2017 11:18,21.8,39.4,187,257,
4/1/2017 11:18,21.8,38.2,199,257,
4/1/2017 11:19,21.8,38.2,200,258,
4/1/2017 11:19,21.8,38.2,196,258,
4/1/2017 11:19,21.8,39.3,194,259,
4/1/2017 11:19,21.8,38.1,206,259,
4/1/2017 11:19,21.8,39.2,200,259,
4/1/2017 11:19,21.8,39.3,405,260,
4/1/2017 11:19,21.8,39.1,204,260,
4/1/2017 11:19,21.8,38.2,195,261,
4/1/2017 11:19,21.8,39.4,188,261,
4/1/2017 11:20,21.8,39.4,196,261,
4/1/2017 11:20,21.8,39.3,204,261,
4/1/2017 11:20,21.8,39.3,192,261,
4/1/2017 11:20,21.8,39.3,196,261,
4/1/2017 11:20,21.8,39.3,204,261,
4/1/2017 11:20,21.8,38.2,197,261,
4/1/2017 11:20,21.8,39.3,196,261,
4/1/2017 11:20,21.8,39.4,412,262,
4/1/2017 11:20,21.8,39.2,194,262,
4/1/2017 11:20,21.8,38.2,195,262,
4/1/2017 11:21,21.8,38.2,201,262,
4/1/2017 11:21,21.8,39.4,195,262,
4/1/2017 11:21,21.8,39.3,174,263,
4/1/2017 11:21,21.8,38.2,200,263,
4/1/2017 11:21,21.8,39.3,206,263,
4/1/2017 11:21,21.8,39.3,193,263,
4/1/2017 11:21,21.8,39.2,193,263,
4/1/2017 11:21,21.8,39.2,195,263,
4/1/2017 11:21,21.8,38.1,196,263,
4/1/2017 11:22,21.8,39.3,198,263,
4/1/2017 11:22,21.8,39.2,195,263,
4/1/2017 11:22,21.8,39.2,198,263,
4/1/2017 11:22,21.8,39.3,199,263,
4/1/2017 11:22,21.8,39.3,198,263,
4/1/2017 11:22,21.8,39.3,199,263,
4/1/2017 11:22,21.8,39.3,198,263,
4/1/2017 11:22,21.8,39.2,197,263,
4/1/2017 11:22,21.8,39.2,189,263,
4/1/2017 11:23,21.8,39.2,197,263,
4/1/2017 11:23,21.8,39.1,196,263,
4/1/2017 11:23,21.8,39.2,198,263,
4/1/2017 11:23,21.8,39.2,204,263,
4/1/2017 11:23,21.8,39.2,204,263,
4/1/2017 11:23,21.8,39.2,197,263,
4/1/2017 11:23,21.8,39.2,195,263,
4/1/2017 11:23,21.8,38.1,198,264,
4/1/2017 11:23,21.8,38.1,193,266,
4/1/2017 11:23,21.8,38.1,197,266,
4/1/2017 11:24,21.9,38.1,197,266,
4/1/2017 11:24,21.8,38,190,266,
4/1/2017 11:24,21.8,38.3,197,266,
4/1/2017 11:24,21.9,38.1,191,266,
4/1/2017 11:24,21.9,39.2,193,266,
4/1/2017 11:24,21.9,38.1,197,266,
4/1/2017 11:24,21.9,38.1,197,266,
4/1/2017 11:24,21.9,38.1,197,266,
4/1/2017 11:24,21.9,39.2,204,266,
4/1/2017 11:25,21.9,39.2,190,266,
4/1/2017 11:25,21.9,38,196,266,
4/1/2017 11:25,21.9,39.1,192,267,
4/1/2017 11:25,21.9,38,188,267,
4/1/2017 11:25,21.9,38,198,269,
4/1/2017 11:25,21.9,38,181,269,
4/1/2017 11:25,21.9,39,194,269,
4/1/2017 11:25,21.9,39,198,269,
4/1/2017 11:25,21.9,37.9,199,269,
4/1/2017 11:26,21.9,38,195,269,
4/1/2017 11:26,21.9,37.9,196,269,
4/1/2017 11:26,21.9,38,202,269,
4/1/2017 11:26,21.9,37.9,176,269,
4/1/2017 11:26,21.9,39,196,270,
4/1/2017 11:26,21.9,39.1,193,270,
4/1/2017 11:26,21.9,38,196,270,
4/1/2017 11:26,21.9,39.1,207,270,
4/1/2017 11:26,21.9,39.1,199,271,
4/1/2017 11:27,21.9,39.1,191,271,
4/1/2017 11:27,21.9,37.9,192,272,
4/1/2017 11:27,21.9,37.9,194,273,
4/1/2017 11:27,21.9,37.9,195,273,
4/1/2017 11:27,21.9,38.3,195,273,
4/1/2017 11:27,21.9,39,195,273,
4/1/2017 11:27,21.9,39.1,196,273,
4/1/2017 11:27,21.9,39,195,273,
4/1/2017 11:27,21.9,37.9,200,273,
4/1/2017 11:28,21.9,38.1,190,273,
4/1/2017 11:28,21.9,39.1,192,273,
4/1/2017 11:28,21.9,39.1,195,273,
4/1/2017 11:28,21.9,38,202,273,
4/1/2017 11:28,21.9,39.1,193,273,
4/1/2017 11:28,21.9,39.1,207,273,
4/1/2017 11:28,21.9,37.9,194,273,
4/1/2017 11:28,21.9,39,180,273,
4/1/2017 11:28,21.9,37.9,204,273,
4/1/2017 11:29,21.9,39,196,273,
4/1/2017 11:29,21.9,39,188,273,
4/1/2017 11:29,21.9,38.9,203,273,
4/1/2017 11:29,21.9,39,202,273,
4/1/2017 11:29,21.9,38.9,196,274,
4/1/2017 11:29,21.9,38.9,199,274,
4/1/2017 11:29,21.9,39,200,275,
4/1/2017 11:29,21.9,38.9,199,275,
4/1/2017 11:29,21.9,39,196,275,
4/1/2017 11:30,21.9,37.8,197,275,
4/1/2017 11:30,21.9,37.8,188,275,
4/1/2017 11:30,21.9,38.9,192,275,
4/1/2017 11:30,21.9,37.9,204,275,
4/1/2017 11:30,21.9,37.9,205,275,
4/1/2017 11:30,21.9,38.3,196,275,
4/1/2017 11:30,21.9,38.9,193,275,
4/1/2017 11:30,21.9,39,202,275,
4/1/2017 11:30,21.9,37.8,195,275,
4/1/2017 11:31,21.9,38.9,199,275,
4/1/2017 11:31,21.9,38.9,202,275,
4/1/2017 11:31,21.9,37.8,200,276,
4/1/2017 11:31,21.9,38.9,198,276,
4/1/2017 11:31,21.9,38.9,196,276,
4/1/2017 11:31,22,39,203,276,
4/1/2017 11:31,21.9,38.9,193,276,
4/1/2017 11:31,21.9,37.9,196,276,
4/1/2017 11:31,21.9,38.9,196,276,
4/1/2017 11:32,22,39,181,276,
4/1/2017 11:32,21.9,37.9,191,276,
4/1/2017 11:32,22,37.9,198,276,
4/1/2017 11:32,22,39.1,203,276,
4/1/2017 11:32,21.9,39,206,276,
4/1/2017 11:32,21.9,38.1,197,276,
4/1/2017 11:32,21.9,39,196,276,
4/1/2017 11:32,22,39,183,276,
4/1/2017 11:32,21.9,37.8,190,276,
4/1/2017 11:33,21.9,38.9,196,276,
4/1/2017 11:33,21.9,38.9,190,276,
4/1/2017 11:33,21.9,39,199,276,
4/1/2017 11:33,21.9,38.9,204,276,
4/1/2017 11:33,21.9,38.9,199,276,
4/1/2017 11:33,21.9,38.9,198,276,
4/1/2017 11:33,21.9,37.8,200,276,
4/1/2017 11:33,21.9,37.8,205,276,
4/1/2017 11:33,21.9,38.9,190,276,
4/1/2017 11:34,21.9,38.9,192,276,
4/1/2017 11:34,21.9,37.7,424,276,
4/1/2017 11:34,21.9,38.9,200,276,
4/1/2017 11:34,21.9,38.9,201,276,
4/1/2017 11:34,21.9,38.9,199,276,
4/1/2017 11:34,21.9,39,183,276,
4/1/2017 11:34,22,39,204,276,
4/1/2017 11:34,22,37.9,204,276,
4/1/2017 11:34,21.9,38.9,196,276,
4/1/2017 11:35,22,39,200,278,
4/1/2017 11:35,22,39,199,278,
4/1/2017 11:35,22,37.9,201,278,
4/1/2017 11:35,22,39,197,278,
4/1/2017 11:35,22,37.9,200,278,
4/1/2017 11:35,22,39,200,278,
4/1/2017 11:35,22,38.9,197,278,
4/1/2017 11:35,22,37.8,193,278,
4/1/2017 11:35,22,38.9,195,278,
4/1/2017 11:36,22,38.5,203,278,
4/1/2017 11:36,22,37.8,199,279,
4/1/2017 11:36,22,38.9,197,280,
4/1/2017 11:36,22,38.9,194,280,
4/1/2017 11:36,22,37.8,201,280,
4/1/2017 11:36,22,37.8,201,281,
4/1/2017 11:36,22,38.9,200,282,
4/1/2017 11:36,22,38.9,200,282,
4/1/2017 11:36,22,38.9,191,282,
4/1/2017 11:37,22,38.9,192,282,
4/1/2017 11:37,22,38.8,202,282,
4/1/2017 11:37,22,38.9,204,282,
4/1/2017 11:37,21.9,37.7,190,282,
4/1/2017 11:37,22,37.8,195,282,
4/1/2017 11:37,21.9,37.8,200,283,
4/1/2017 11:37,22,38.9,200,283,
4/1/2017 11:37,21.9,38.8,196,283,
4/1/2017 11:37,21.9,37.7,192,283,
4/1/2017 11:38,21.9,37.7,193,283,
4/1/2017 11:38,21.9,37.7,198,283,
4/1/2017 11:38,21.9,37.8,202,283,
4/1/2017 11:38,22,38.8,198,283,
4/1/2017 11:38,21.9,37.7,196,283,
4/1/2017 11:38,21.9,37.7,199,283,
4/1/2017 11:38,22,38.8,205,283,
4/1/2017 11:38,22,37.7,167,284,
4/1/2017 11:39,22,38.2,198,285,
4/1/2017 11:39,22,37.7,195,285,
4/1/2017 11:39,21.9,37.6,198,285,
4/1/2017 11:39,21.9,37.7,200,285,
4/1/2017 11:39,22,39,192,285,
4/1/2017 11:39,22,38.8,198,285,
4/1/2017 11:39,22,38.8,194,285,
4/1/2017 11:39,22,38.8,194,285,
4/1/2017 11:39,22,38.8,196,285,
4/1/2017 11:40,22,37.7,193,285,
4/1/2017 11:40,22,37.7,192,285,
4/1/2017 11:40,22,38.3,197,285,
4/1/2017 11:40,21.9,38.7,193,285,
4/1/2017 11:40,21.9,38.7,201,285,
4/1/2017 11:40,22,38.9,191,285,
4/1/2017 11:40,22,37.8,196,286,
4/1/2017 11:40,22,37.8,202,286,
4/1/2017 11:40,22,37.8,194,287,
4/1/2017 11:41,22,38.7,197,287,
4/1/2017 11:41,22,39,197,287,
4/1/2017 11:41,22,37.8,203,287,
4/1/2017 11:41,22,39,202,287,
4/1/2017 11:41,22,38.9,194,287,
4/1/2017 11:41,22,38.9,207,287,
4/1/2017 11:41,22,38.8,202,287,
4/1/2017 11:41,22,37.7,204,287,
4/1/2017 11:41,22,38.8,201,287,
4/1/2017 11:42,22,38.8,204,287,
4/1/2017 11:42,22,38.9,200,287,
4/1/2017 11:42,22,38.9,204,289,
4/1/2017 11:42,22,37.8,202,289,
4/1/2017 11:42,22,38.1,197,289,
4/1/2017 11:42,22,37.8,201,290,
4/1/2017 11:42,22,38.9,206,290,
4/1/2017 11:42,22,38.8,199,290,
4/1/2017 11:42,22,38.8,195,290,
4/1/2017 11:43,22,38.8,197,290,
4/1/2017 11:43,22,37.7,189,290,
4/1/2017 11:43,22,37.8,199,290,
4/1/2017 11:43,22,37.7,165,290,
4/1/2017 11:43,22,38.6,198,291,
4/1/2017 11:43,22,37.7,202,291,
4/1/2017 11:43,22,38.8,191,292,
4/1/2017 11:43,22,38,197,292,
4/1/2017 11:43,22,37.7,196,292,
4/1/2017 11:44,22,38.8,198,292,
4/1/2017 11:44,22,38.8,202,292,
4/1/2017 11:44,22,38.8,199,292,
4/1/2017 11:44,22,38.6,194,292,
4/1/2017 11:44,22,37.8,201,292,
4/1/2017 11:44,22,37.8,207,292,
4/1/2017 11:44,22,37.7,199,292,
4/1/2017 11:44,22,37.8,202,292,
4/1/2017 11:44,22,37.6,202,293,
4/1/2017 11:45,22,37.6,173,293,
4/1/2017 11:45,22,38.7,194,293,
4/1/2017 11:45,22,38.7,197,293,
4/1/2017 11:45,22,38.7,210,293,
4/1/2017 11:45,21.9,38.7,148,293,
4/1/2017 11:45,22,37.6,204,293,
4/1/2017 11:45,22,38.8,208,293,
4/1/2017 11:45,22,38.8,174,293,
4/1/2017 11:45,22,38.8,206,293,
4/1/2017 11:46,22,38.8,192,294,
4/1/2017 11:46,22,37.7,199,294,
4/1/2017 11:46,22,38.8,196,294,
4/1/2017 11:46,22,37.7,202,294,
4/1/2017 11:46,22,37.7,206,295,
4/1/2017 11:46,22,37.7,182,295,
4/1/2017 11:46,22,37.7,202,295,
4/1/2017 11:46,22,37.8,199,297,
4/1/2017 11:47,22,37.7,199,297,
4/1/2017 11:47,22,37.8,199,297,
4/1/2017 11:47,22,37.8,191,297,
4/1/2017 11:47,22,37.7,193,297,
4/1/2017 11:47,22,38.8,198,297,
4/1/2017 11:47,22,37.7,197,297,
4/1/2017 11:47,22,38.9,202,297,
4/1/2017 11:47,22,37.8,197,297,
4/1/2017 11:47,22,38.9,199,297,
4/1/2017 11:48,22,38.7,202,297,
4/1/2017 11:48,22,38.7,197,298,
4/1/2017 11:48,22,38.7,202,298,
4/1/2017 11:48,22,38.6,202,298,
4/1/2017 11:48,22,38.7,199,298,
4/1/2017 11:48,22,37.5,200,298,
4/1/2017 11:48,22,38.6,194,298,
4/1/2017 11:48,22,37.6,204,298,
4/1/2017 11:48,22,38.7,203,298,
4/1/2017 11:49,22,38.8,195,298,
4/1/2017 11:49,22,37.8,415,298,
4/1/2017 11:49,22,38.7,203,299,
4/1/2017 11:49,22,37.6,201,299,
4/1/2017 11:49,22,37.6,202,299,
4/1/2017 11:49,22,37.7,206,299,
4/1/2017 11:49,22,37.7,207,300,
4/1/2017 11:49,22,37.7,199,300,
4/1/2017 11:49,22,37.7,211,300,
4/1/2017 11:50,22,37.8,200,302,
4/1/2017 11:50,22,37.8,202,302,
4/1/2017 11:50,22,37.7,201,302,
4/1/2017 11:50,22,37.7,202,302,
4/1/2017 11:50,22,38,206,302,
4/1/2017 11:50,22,38.1,204,302,
4/1/2017 11:50,22,38.9,202,302,
4/1/2017 11:50,22,37.8,207,302,
4/1/2017 11:50,22,37.8,198,303,
4/1/2017 11:51,22,38.2,209,303,
4/1/2017 11:51,22,37.8,198,303,
4/1/2017 11:51,22,37.7,202,303,
4/1/2017 11:51,22,38.8,195,303,
4/1/2017 11:51,22,37.8,197,303,
4/1/2017 11:51,22,38.7,199,303,
4/1/2017 11:51,22,38.9,200,303,
4/1/2017 11:51,22,39,198,304,
4/1/2017 11:51,21.9,38.9,203,304,
4/1/2017 11:52,21.9,37.8,182,304,
4/1/2017 11:52,21.9,38.1,205,304,
4/1/2017 11:52,21.9,38.1,191,304,
4/1/2017 11:52,21.9,38.1,198,304,
4/1/2017 11:52,22,37.9,195,304,
4/1/2017 11:52,21.9,37.8,200,304,
4/1/2017 11:52,21.9,39,213,305,
4/1/2017 11:52,21.9,37.9,406,305,
4/1/2017 11:52,21.9,38.9,207,305,
4/1/2017 11:53,21.9,39,204,305,
4/1/2017 11:53,21.8,38.9,196,305,
4/1/2017 11:53,21.9,37.9,194,305,
4/1/2017 11:53,21.9,39,198,305,
4/1/2017 11:53,21.9,39,196,305,
4/1/2017 11:53,21.9,37.9,194,305,
4/1/2017 11:53,21.9,39,200,305,
4/1/2017 11:53,21.9,37.9,199,305,
4/1/2017 11:53,21.9,39,195,306,
4/1/2017 11:54,21.9,38.9,205,306,
4/1/2017 11:54,21.9,38.9,202,307,
4/1/2017 11:54,21.9,38.9,198,307,
4/1/2017 11:54,21.9,38.9,192,309,
4/1/2017 11:54,21.9,38.9,197,309,
4/1/2017 11:54,21.9,37.7,203,309,
4/1/2017 11:54,21.9,37.7,202,309,
4/1/2017 11:54,21.9,37.7,207,310,
4/1/2017 11:54,21.9,38.7,193,311,
4/1/2017 11:55,21.9,37.7,204,311,
4/1/2017 11:55,21.8,38.6,196,311,
4/1/2017 11:55,21.8,38.6,186,311,
4/1/2017 11:55,21.8,38.7,192,311,
4/1/2017 11:55,21.8,38.8,196,311,
4/1/2017 11:55,21.8,38.8,203,311,
4/1/2017 11:55,21.8,37.7,197,311,
4/1/2017 11:55,21.7,38.8,194,311,
4/1/2017 11:55,21.8,38.9,199,311,
4/1/2017 11:56,21.7,38.8,200,311,
